// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
31599	4.064504	-1.755374	9.313736	0.007535	-0.001630	-0.000050	0.907020	0.100836	0.408836	-0.034427	0.985412	-0.166667	-0.419678	0.137096	0.897260
31600	4.099347	-1.774670	9.285550	0.002423	-0.002845	0.000215	0.907000	0.100816	0.408886	-0.034393	0.985412	-0.166674	-0.419724	0.137110	0.897236
31601	4.078071	-1.747365	9.282637	0.005891	-0.000649	-0.001046	0.907014	0.100783	0.408863	-0.034371	0.985417	-0.166651	-0.419696	0.137102	0.897250
31602	4.095596	-1.756667	9.268564	0.006191	-0.003660	0.000190	0.906990	0.100763	0.408921	-0.034353	0.985422	-0.166624	-0.419749	0.137078	0.897229
31603	4.078548	-1.746453	9.282599	0.001794	-0.002486	0.001614	0.906995	0.100757	0.408911	-0.034337	0.985418	-0.166649	-0.419739	0.137109	0.897229
31604	4.074561	-1.729087	9.265593	0.005891	-0.000649	-0.001046	0.906984	0.100721	0.408943	-0.034306	0.985424	-0.166619	-0.419765	0.137092	0.897220
31605	4.091420	-1.713940	9.276057	0.009179	-0.002610	0.000946	0.906989	0.100712	0.408935	-0.034318	0.985431	-0.166575	-0.419754	0.137048	0.897232
31606	4.069904	-1.769036	9.330824	0.003138	-0.000456	0.001374	0.906978	0.100699	0.408962	-0.034298	0.985431	-0.166580	-0.419778	0.137058	0.897219
31607	4.079298	-1.744435	9.282649	0.007120	-0.007030	0.000027	0.906964	0.100694	0.408995	-0.034300	0.985436	-0.166550	-0.419809	0.137027	0.897209
31608	4.080455	-1.768159	9.258035	0.005326	-0.004544	-0.001587	0.906937	0.100658	0.409064	-0.034262	0.985442	-0.166523	-0.419870	0.137011	0.897183
