// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CBA7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
13597	9.463347	0.198872	-2.145440	-0.172307	0.099163	-0.040182	0.081648	-0.159712	0.983781	-0.910033	-0.414453	0.008243	0.406415	-0.895947	-0.179182
13598	9.472624	0.016641	-1.900941	-0.163906	0.097960	-0.042233	0.081665	-0.158639	0.983954	-0.910660	-0.413058	0.008986	0.405004	-0.896781	-0.178198
13599	9.604277	0.016650	-1.695665	-0.137594	0.091659	-0.044477	0.081758	-0.157665	0.984102	-0.911177	-0.411902	0.009708	0.403823	-0.897485	-0.177337
13600	9.639789	-0.007260	-1.537651	-0.150630	0.086669	-0.050199	0.081896	-0.156661	0.984251	-0.911739	-0.410635	0.010503	0.402523	-0.898241	-0.176463
13601	9.648981	-0.104353	-1.568990	-0.142569	0.082229	-0.054441	0.082119	-0.155730	0.984380	-0.912264	-0.409447	0.011328	0.401287	-0.898945	-0.175691
13602	9.558902	-0.051081	-1.475553	-0.090234	0.071252	-0.058261	0.082395	-0.154831	0.984499	-0.912574	-0.408732	0.012095	0.400524	-0.899425	-0.174973
13603	9.509121	-0.144127	-1.518764	-0.041282	0.056788	-0.055962	0.082735	-0.154123	0.984582	-0.912689	-0.408455	0.012756	0.400192	-0.899672	-0.174460
13604	9.392213	-0.288994	-1.427318	0.019756	0.043614	-0.064403	0.083178	-0.153447	0.984650	-0.912553	-0.408739	0.013390	0.400410	-0.899659	-0.174027
13605	9.326367	-0.023286	-1.446619	0.076421	0.018491	-0.063582	0.083739	-0.153051	0.984664	-0.912190	-0.409531	0.013920	0.401120	-0.899366	-0.173906
13606	9.637404	0.643880	-1.349730	0.063205	0.004009	-0.057087	0.084274	-0.152761	0.984663	-0.911885	-0.410194	0.014407	0.401702	-0.899114	-0.173869
13607	9.788822	1.052607	-1.582416	-0.095075	0.007189	-0.048397	0.084741	-0.152527	0.984660	-0.912221	-0.409420	0.015086	0.400839	-0.899506	-0.173833
13608	9.739142	0.895811	-1.849886	-0.242247	0.020284	-0.041766	0.085071	-0.152154	0.984689	-0.913150	-0.407310	0.015953	0.398647	-0.900526	-0.173590
13609	9.715021	0.455730	-2.098824	-0.264416	0.024841	-0.032233	0.085324	-0.151827	0.984717	-0.914170	-0.404985	0.016769	0.396249	-0.901630	-0.173351
13610	9.722218	0.235500	-2.245055	-0.191923	0.035966	-0.025024	0.085441	-0.151382	0.984776	-0.914904	-0.403298	0.017383	0.394527	-0.902460	-0.172958
13611	9.780054	0.487485	-1.976509	-0.138543	0.047566	-0.021394	0.085507	-0.150894	0.984845	-0.915427	-0.402087	0.017874	0.393297	-0.903082	-0.172514
13612	9.711333	0.191662	-1.757385	-0.202728	0.048872	-0.022725	0.085554	-0.150342	0.984925	-0.916199	-0.400296	0.018481	0.391483	-0.903969	-0.171990
13613	9.592309	-0.533570	-1.627009	-0.188030	0.038293	-0.024618	0.085688	-0.149925	0.984977	-0.916908	-0.398641	0.019089	0.389790	-0.904770	-0.171626
13614	9.637058	-0.713955	-1.248459	-0.088605	0.012465	-0.026016	0.085909	-0.149689	0.984994	-0.917228	-0.397885	0.019532	0.388990	-0.905141	-0.171481
13615	9.860062	-0.178968	-0.933754	-0.027089	-0.029230	-0.028584	0.086340	-0.149868	0.984929	-0.917304	-0.397690	0.019899	0.388714	-0.905197	-0.171811
13616	9.957954	-0.074622	-0.809495	-0.074512	-0.052839	-0.027213	0.086825	-0.150219	0.984833	-0.917566	-0.397063	0.020330	0.387987	-0.905415	-0.172311
13617	9.858377	0.319257	-1.010245	-0.082876	-0.072437	-0.023949	0.087379	-0.150805	0.984694	-0.917862	-0.396356	0.020747	0.387161	-0.905627	-0.173051
13618	9.594050	0.497284	-1.427315	-0.040668	-0.087749	-0.023967	0.087969	-0.151485	0.984537	-0.917995	-0.396031	0.021088	0.386713	-0.905655	-0.173901
13619	9.602892	0.754989	-1.932987	0.030727	-0.087464	-0.010692	0.088458	-0.152258	0.984374	-0.917862	-0.396333	0.021179	0.386916	-0.905393	-0.174811
13620	9.574684	1.025510	-2.147353	-0.035819	-0.090442	-0.012097	0.088950	-0.153010	0.984213	-0.917986	-0.396034	0.021395	0.386508	-0.905398	-0.175688
13621	9.620074	0.821527	-2.547802	-0.210344	-0.073015	0.002044	0.089268	-0.153702	0.984077	-0.918795	-0.394134	0.021786	0.384509	-0.906109	-0.176404
13622	9.684846	0.559441	-2.779659	-0.176932	-0.042209	0.023762	0.089241	-0.154159	0.984008	-0.919491	-0.392500	0.021900	0.382847	-0.906741	-0.176775
13623	9.733566	0.553061	-2.649868	-0.193985	-0.005438	0.039314	0.088958	-0.154387	0.983998	-0.920263	-0.390688	0.021898	0.381055	-0.907484	-0.176831
13624	9.765541	0.432723	-2.527134	-0.212127	0.017556	0.047908	0.088481	-0.154395	0.984039	-0.921108	-0.388695	0.021837	0.379120	-0.908338	-0.176606
13625	9.737836	0.208708	-2.332689	-0.204047	0.038748	0.049938	0.087933	-0.154263	0.984109	-0.921919	-0.386772	0.021749	0.377271	-0.909181	-0.176228
13626	9.468853	-0.111497	-2.008644	-0.221632	0.048950	0.042334	0.087389	-0.153962	0.984205	-0.922786	-0.384697	0.021757	0.375271	-0.910112	-0.175692
13627	9.208526	-0.144046	-1.219851	-0.285383	0.004781	0.027667	0.087175	-0.154052	0.984210	-0.923873	-0.382064	0.022029	0.372638	-0.911205	-0.175631
13628	9.099135	-0.164900	-0.869248	-0.479614	-0.046064	0.021126	0.087181	-0.154533	0.984134	-0.925665	-0.377664	0.022699	0.368164	-0.912957	-0.175971
