// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
60230	9.675831	-0.503096	1.036726	-0.025354	0.002870	-0.020655	-0.112256	-0.052933	0.992269	0.068396	-0.996623	-0.045427	0.991323	0.062767	0.115497
60231	9.784345	-0.523937	1.021737	-0.008179	0.006089	-0.023745	-0.112298	-0.052756	0.992273	0.068330	-0.996636	-0.045255	0.991322	0.062720	0.115525
60232	9.789194	-0.627040	1.136008	0.029776	0.018114	-0.014454	-0.112431	-0.052671	0.992263	0.068653	-0.996620	-0.045123	0.991285	0.063048	0.115666
60233	9.747477	-0.613350	1.214822	0.055698	0.021593	-0.000965	-0.112611	-0.052731	0.992239	0.069247	-0.996579	-0.045103	0.991223	0.063631	0.115877
60234	9.675727	-0.542433	1.190436	0.061824	0.021816	-0.003929	-0.112773	-0.052753	0.992219	0.069899	-0.996537	-0.045038	0.991159	0.064276	0.116070
60235	9.650624	-0.417421	1.182465	0.048738	0.022937	-0.004176	-0.112967	-0.052783	0.992196	0.070425	-0.996502	-0.044994	0.991100	0.064793	0.116289
60236	9.633933	-0.333545	1.176835	0.036683	0.001636	-0.011028	-0.112934	-0.052722	0.992203	0.070819	-0.996479	-0.044888	0.991075	0.065198	0.116270
60237	9.710532	-0.335507	1.296787	0.023329	-0.004257	-0.009341	-0.112864	-0.052683	0.992213	0.071089	-0.996462	-0.044823	0.991064	0.065477	0.116210
60238	9.728495	-0.368734	1.359151	0.022505	0.007546	-0.008366	-0.112887	-0.052652	0.992212	0.071346	-0.996447	-0.044760	0.991043	0.065737	0.116243
60239	9.697340	-0.426377	1.423515	0.014429	0.021380	-0.005383	-0.113068	-0.052668	0.992190	0.071524	-0.996435	-0.044743	0.991010	0.065906	0.116432
60240	9.720850	-0.448774	1.435024	0.014494	0.028788	-0.008874	-0.113303	-0.052646	0.992165	0.071701	-0.996425	-0.044684	0.990970	0.066076	0.116673
60241	9.732387	-0.448271	1.405278	-0.006521	0.025713	-0.008281	-0.113529	-0.052635	0.992139	0.071668	-0.996428	-0.044662	0.990946	0.066034	0.116896
60242	9.667470	-0.444876	1.255640	-0.010192	0.033160	-0.005922	-0.113805	-0.052645	0.992107	0.071603	-0.996433	-0.044661	0.990919	0.065955	0.117168
60243	9.566971	-0.462786	1.276778	-0.010308	0.020687	-0.010179	-0.113982	-0.052614	0.992089	0.071535	-0.996439	-0.044626	0.990904	0.065882	0.117339
60244	9.598952	-0.504020	1.216969	-0.016939	0.011307	-0.010696	-0.114044	-0.052562	0.992084	0.071398	-0.996451	-0.044585	0.990907	0.065748	0.117392
60245	9.671683	-0.525030	1.299693	-0.015882	0.001643	-0.006248	-0.114030	-0.052557	0.992086	0.071279	-0.996459	-0.044596	0.990917	0.065629	0.117373
60246	9.727688	-0.612504	1.321357	-0.005703	0.001334	-0.005179	-0.113990	-0.052553	0.992091	0.071259	-0.996460	-0.044597	0.990923	0.065612	0.117331
60247	9.737112	-0.605281	1.381130	0.003939	0.022373	-0.001198	-0.114176	-0.052611	0.992066	0.071341	-0.996453	-0.044633	0.990896	0.065679	0.117525
60248	9.646157	-0.594119	1.386794	0.011339	0.025117	-0.002233	-0.114370	-0.052653	0.992042	0.071494	-0.996441	-0.044644	0.990862	0.065819	0.117727
60249	9.700780	-0.558050	1.335275	0.016384	0.019900	-0.009447	-0.114538	-0.052626	0.992024	0.071683	-0.996431	-0.044583	0.990829	0.066004	0.117902
60250	9.729210	-0.490954	1.365579	0.006533	0.022056	-0.011877	-0.114708	-0.052569	0.992007	0.071777	-0.996427	-0.044503	0.990803	0.066098	0.118072
60251	9.671755	-0.472578	1.364668	0.003281	0.018486	-0.013591	-0.114866	-0.052502	0.991993	0.071839	-0.996427	-0.044418	0.990780	0.066161	0.118227
60252	9.635754	-0.470128	1.463319	0.002808	0.011864	-0.013199	-0.114936	-0.052425	0.991989	0.071895	-0.996427	-0.044330	0.990768	0.066223	0.118294
60253	9.620182	-0.486902	1.458655	0.000884	0.005648	-0.012407	-0.114966	-0.052361	0.991988	0.071932	-0.996427	-0.044259	0.990762	0.066267	0.118322
60254	9.691679	-0.555573	1.486460	0.001619	0.006711	-0.010670	-0.114983	-0.052307	0.991989	0.071979	-0.996426	-0.044197	0.990756	0.066320	0.118338
60255	9.655689	-0.553367	1.584730	0.004605	0.015839	-0.011082	-0.115113	-0.052264	0.991976	0.072061	-0.996423	-0.044136	0.990735	0.066402	0.118468
60256	9.655432	-0.552149	1.586718	0.009041	0.024561	-0.011893	-0.115308	-0.052209	0.991957	0.072180	-0.996418	-0.044053	0.990704	0.066520	0.118664
