// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
63771	9.726468	0.908179	1.293196	0.026120	0.037349	-0.000581	0.094347	-0.107768	0.989689	0.112332	0.988927	0.096976	-0.989182	0.102024	0.105408
63772	9.612112	1.003420	1.367090	0.042306	0.051564	0.001183	0.094825	-0.107748	0.989646	0.111893	0.988979	0.096954	-0.989186	0.101541	0.105836
63773	9.456091	1.133154	1.300796	0.038557	0.047711	0.004824	0.095268	-0.107685	0.989610	0.111465	0.989034	0.096892	-0.989191	0.101076	0.106226
63774	9.523817	1.233720	1.253908	0.032224	0.040449	-0.000981	0.095637	-0.107675	0.989576	0.111123	0.989073	0.096881	-0.989194	0.100699	0.106557
63775	9.592729	1.211061	1.222568	-0.000712	0.033291	-0.005620	0.095926	-0.107701	0.989545	0.111093	0.989077	0.096881	-0.989170	0.100638	0.106843
63776	9.562842	1.178224	1.120331	-0.034213	0.031646	-0.007084	0.096201	-0.107743	0.989513	0.111412	0.989043	0.096860	-0.989107	0.100926	0.107151
63777	9.691601	1.038581	1.114726	-0.047233	0.026796	-0.009333	0.096422	-0.107799	0.989486	0.111846	0.988995	0.096846	-0.989037	0.101332	0.107417
63778	9.756322	0.894359	1.190974	-0.039595	0.042945	-0.008006	0.096806	-0.107860	0.989442	0.112200	0.988957	0.096829	-0.988959	0.101642	0.107839
63779	9.694895	0.827164	1.239934	-0.012207	0.061952	-0.002036	0.097382	-0.107880	0.989383	0.112281	0.988952	0.096782	-0.988893	0.101664	0.108419
63780	9.706073	0.870214	1.206701	0.007194	0.065907	0.007045	0.098019	-0.107815	0.989327	0.112141	0.988979	0.096666	-0.988846	0.101469	0.109030
63781	9.732607	0.978641	1.159420	0.016397	0.055011	0.013737	0.098545	-0.107672	0.989291	0.111923	0.989021	0.096493	-0.988819	0.101216	0.109514
63782	9.759408	1.086807	1.110777	0.005501	0.037650	0.011828	0.098898	-0.107530	0.989271	0.111807	0.989050	0.096329	-0.988796	0.101080	0.109837
63783	9.696748	1.008417	0.934426	-0.026014	0.008705	0.023114	0.098976	-0.107248	0.989294	0.111999	0.989059	0.096017	-0.988767	0.101296	0.109904
63784	9.676871	0.908136	0.699294	-0.051921	-0.029186	0.021444	0.098680	-0.106945	0.989356	0.112462	0.989037	0.095694	-0.988744	0.101822	0.109625
63785	9.697984	0.773792	0.602109	-0.042977	-0.045073	0.010082	0.098211	-0.106736	0.989425	0.112834	0.989015	0.095492	-0.988748	0.102263	0.109176
63786	9.698321	0.772687	0.598089	-0.024896	-0.043246	0.008509	0.097762	-0.106547	0.989490	0.113041	0.989007	0.095326	-0.988769	0.102534	0.108731
63787	9.702987	0.867842	0.625009	-0.006299	-0.043060	0.000272	0.097302	-0.106437	0.989547	0.113061	0.989011	0.095262	-0.988812	0.102610	0.108267
63788	9.686970	0.984812	0.820266	0.003799	-0.040522	-0.002480	0.096869	-0.106358	0.989598	0.112985	0.989022	0.095237	-0.988863	0.102584	0.107822
63789	9.740459	0.993416	0.917681	-0.000959	-0.034317	-0.000635	0.096495	-0.106266	0.989644	0.112952	0.989030	0.095187	-0.988904	0.102598	0.107439
63790	9.771235	0.988012	1.099546	-0.001151	-0.029486	0.004044	0.096177	-0.106136	0.989689	0.112939	0.989041	0.095091	-0.988936	0.102629	0.107110
63791	9.725021	0.997937	1.185517	0.000330	-0.023635	0.014946	0.095926	-0.105900	0.989739	0.112879	0.989068	0.094888	-0.988967	0.102618	0.106831
63792	9.649495	0.948489	1.304357	0.013119	-0.014377	0.015941	0.095774	-0.105667	0.989779	0.112700	0.989107	0.094690	-0.989003	0.102479	0.106639
63793	9.617340	0.950988	1.372806	0.025608	-0.012594	0.016459	0.095634	-0.105428	0.989818	0.112389	0.989161	0.094499	-0.989052	0.102207	0.106446
63794	9.579719	0.981186	1.394939	0.037360	-0.004754	0.022380	0.095582	-0.105140	0.989853	0.111946	0.989233	0.094264	-0.989107	0.101800	0.106322
63795	9.589724	0.962135	1.408403	0.049446	0.001990	0.023853	0.095594	-0.104843	0.989884	0.111392	0.989318	0.094025	-0.989168	0.101277	0.106251
63796	9.570435	0.995241	1.380050	0.049649	0.001859	0.027563	0.095613	-0.104511	0.989917	0.110852	0.989405	0.093751	-0.989227	0.100770	0.106186
63797	9.640048	0.995393	1.206741	0.034187	-0.009411	0.031228	0.095521	-0.104130	0.989966	0.110442	0.989482	0.093423	-0.989282	0.100410	0.106016
63798	9.661148	1.056752	1.100160	0.022106	-0.020438	0.027299	0.095321	-0.103778	0.990022	0.110159	0.989542	0.093122	-0.989333	0.100184	0.105756
63799	9.749411	1.034064	1.011901	0.013797	-0.022910	0.028118	0.095091	-0.103414	0.990082	0.109954	0.989595	0.092803	-0.989378	0.100039	0.105472
63800	9.606404	1.008238	0.910341	0.000172	-0.022647	0.023120	0.094859	-0.103102	0.990137	0.109910	0.989626	0.092519	-0.989405	0.100050	0.105207
63801	9.715469	0.998484	0.993406	-0.005161	-0.015627	0.019755	0.094692	-0.102828	0.990182	0.109901	0.989651	0.092263	-0.989422	0.100085	0.105013
63802	9.771236	0.954599	1.114325	-0.008497	-0.004393	0.020621	0.094641	-0.102558	0.990215	0.109918	0.989674	0.091997	-0.989425	0.100136	0.104936
63803	9.739920	0.944060	1.126204	-0.010049	0.011182	0.022001	0.094741	-0.102288	0.990233	0.109955	0.989696	0.091713	-0.989411	0.100192	0.105012
63804	9.664911	0.907227	1.051593	-0.015750	0.003546	0.027354	0.094771	-0.101960	0.990264	0.110052	0.989717	0.091372	-0.989397	0.100321	0.105017
63805	9.672452	0.852146	0.980902	-0.020549	-0.014991	0.022631	0.094613	-0.101658	0.990310	0.110192	0.989729	0.091071	-0.989397	0.100508	0.104844
63806	9.685786	0.880963	0.880731	-0.023557	-0.033473	0.015964	0.094267	-0.101405	0.990369	0.110370	0.989731	0.090834	-0.989410	0.100745	0.104491
63807	9.758919	0.878444	0.868684	-0.030076	-0.035884	0.014841	0.093895	-0.101159	0.990430	0.110612	0.989725	0.090601	-0.989418	0.101046	0.104119
63808	9.762776	0.899474	0.891356	-0.017970	-0.033444	0.013846	0.093553	-0.100928	0.990485	0.110748	0.989729	0.090390	-0.989436	0.101238	0.103769
63809	9.732840	0.851481	0.979645	-0.015867	-0.021629	0.014833	0.093321	-0.100696	0.990531	0.110850	0.989738	0.090172	-0.989446	0.101385	0.103526
63810	9.694267	0.782759	1.134340	-0.000343	-0.009963	0.017093	0.093208	-0.100457	0.990566	0.110826	0.989761	0.089947	-0.989459	0.101397	0.103387
63811	9.716519	0.781057	1.246447	0.016971	0.006042	0.019870	0.093256	-0.100203	0.990587	0.110598	0.989808	0.089713	-0.989480	0.101190	0.103388
63812	9.697329	0.788441	1.357814	0.029172	0.028942	0.023006	0.093538	-0.099945	0.990586	0.110273	0.989867	0.089460	-0.989490	0.100867	0.103612
63813	9.651098	0.908813	1.375042	0.042187	0.038042	0.027687	0.093911	-0.099647	0.990581	0.109788	0.989947	0.089174	-0.989509	0.100379	0.103907
63814	9.456059	1.008406	1.384306	0.051414	0.034305	0.025167	0.094253	-0.099368	0.990577	0.109182	0.990036	0.088926	-0.989543	0.099771	0.104163
63815	9.443312	1.112298	1.272010	0.025451	0.016949	0.027658	0.094417	-0.099048	0.990593	0.108862	0.990099	0.088623	-0.989563	0.099470	0.104264
63816	9.635265	1.096942	1.166354	-0.012536	0.000063	0.019514	0.094410	-0.098794	0.990619	0.108931	0.990114	0.088362	-0.989556	0.099567	0.104239
63817	9.684648	1.020833	1.040419	-0.050050	-0.001319	0.014520	0.094379	-0.098586	0.990643	0.109371	0.990088	0.088111	-0.989510	0.100031	0.104226
63818	9.754391	0.871792	1.021839	-0.056196	-0.004402	0.014891	0.094324	-0.098373	0.990669	0.109868	0.990056	0.087852	-0.989460	0.100557	0.104194
63819	9.747099	0.713064	1.044522	-0.041123	-0.003545	0.022372	0.094280	-0.098085	0.990702	0.110212	0.990046	0.087532	-0.989426	0.100935	0.104151
