// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CBA7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
43567	9.706341	-0.262389	-0.986348	0.004133	-0.019733	0.005977	-0.104249	-0.045429	0.993513	-0.604575	0.796089	-0.027036	-0.789697	-0.603472	-0.110457
43568	9.714376	-0.281521	-1.001857	0.001080	-0.018008	0.007257	-0.104388	-0.045493	0.993496	-0.604505	0.796142	-0.027060	-0.789732	-0.603398	-0.110608
43569	9.707461	-0.270183	-1.023873	-0.004744	-0.019467	0.006201	-0.104547	-0.045595	0.993474	-0.604449	0.796184	-0.027068	-0.789754	-0.603335	-0.110799
43570	9.707225	-0.270773	-1.025952	0.001182	-0.023268	0.006319	-0.104742	-0.045707	0.993449	-0.604446	0.796185	-0.027097	-0.789731	-0.603324	-0.111021
43571	9.693217	-0.300513	-1.040788	0.000685	-0.021912	0.008054	-0.104931	-0.045810	0.993424	-0.604431	0.796195	-0.027129	-0.789717	-0.603303	-0.111235
43572	9.728722	-0.261619	-1.031220	-0.002183	-0.019842	0.006657	-0.105082	-0.045897	0.993404	-0.604383	0.796231	-0.027144	-0.789734	-0.603249	-0.111409
43573	9.676299	-0.264992	-1.017467	-0.005635	-0.022016	0.008735	-0.105276	-0.045995	0.993379	-0.604318	0.796280	-0.027175	-0.789758	-0.603177	-0.111625
43574	9.684254	-0.284235	-1.033416	-0.006347	-0.024216	0.008587	-0.105486	-0.046092	0.993352	-0.604232	0.796343	-0.027214	-0.789795	-0.603086	-0.111853
43575	9.675459	-0.319452	-0.994314	-0.005133	-0.023380	0.007003	-0.105681	-0.046212	0.993326	-0.604173	0.796388	-0.027228	-0.789814	-0.603018	-0.112083
43576	9.712439	-0.286836	-1.018981	0.000661	-0.025136	0.003494	-0.105855	-0.046356	0.993300	-0.604154	0.796403	-0.027217	-0.789805	-0.602987	-0.112310
43577	9.697238	-0.256875	-1.027816	-0.005128	-0.023385	0.007005	-0.106050	-0.046476	0.993274	-0.604095	0.796447	-0.027232	-0.789825	-0.602919	-0.112539
43578	9.680587	-0.220512	-1.002707	-0.006155	-0.023882	0.005913	-0.106236	-0.046596	0.993249	-0.604033	0.796494	-0.027240	-0.789847	-0.602848	-0.112762
43579	9.658311	-0.231793	-1.004251	-0.012738	-0.029936	0.011019	-0.106506	-0.046723	0.993214	-0.603909	0.796586	-0.027286	-0.789905	-0.602717	-0.113058
43580	9.680273	-0.169121	-1.035980	-0.007441	-0.030336	0.009242	-0.106734	-0.046855	0.993183	-0.603815	0.796656	-0.027306	-0.789946	-0.602614	-0.113323
43581	9.674340	-0.217370	-1.065019	-0.004801	-0.025102	0.007952	-0.106948	-0.046978	0.993154	-0.603757	0.796699	-0.027331	-0.789961	-0.602547	-0.113569
43582	9.705341	-0.285571	-1.088408	0.017752	-0.024685	0.007432	-0.107147	-0.047074	0.993128	-0.603793	0.796671	-0.027380	-0.789907	-0.602578	-0.113784
43583	9.732521	-0.281823	-1.036562	0.098882	-0.001363	0.006651	-0.107165	-0.047064	0.993127	-0.604555	0.796088	-0.027509	-0.789322	-0.603348	-0.113766
43584	9.627193	-0.229075	-0.997383	0.135807	0.020399	-0.000167	-0.106953	-0.046977	0.993154	-0.605672	0.795236	-0.027610	-0.788494	-0.604478	-0.113506
43585	9.580529	-0.238250	-0.925651	0.159152	0.008814	-0.004248	-0.106826	-0.046992	0.993167	-0.606919	0.794281	-0.027699	-0.787552	-0.605731	-0.113370
43586	9.647730	-0.267230	-0.933521	0.182238	0.012975	-0.005523	-0.106653	-0.046996	0.993185	-0.608443	0.793110	-0.027808	-0.786398	-0.607262	-0.113182
43587	9.663094	-0.245925	-0.953284	0.205966	0.010452	-0.009434	-0.106481	-0.047042	0.993201	-0.610060	0.791864	-0.027899	-0.785168	-0.608883	-0.113017
43588	9.722442	-0.203455	-0.975481	0.215925	0.012498	-0.012140	-0.106272	-0.047099	0.993221	-0.611840	0.790487	-0.027980	-0.783810	-0.610666	-0.112824
43589	9.704014	-0.393597	-0.989174	0.204427	0.012671	-0.009631	-0.106081	-0.047132	0.993240	-0.613440	0.789243	-0.028066	-0.782585	-0.612270	-0.112636
43590	9.718349	-0.388323	-1.164833	0.206630	-0.000615	-0.011064	-0.105972	-0.047258	0.993245	-0.615119	0.787932	-0.028140	-0.781280	-0.613946	-0.112568
43591	9.774976	-0.279647	-1.149343	0.199172	-0.004908	-0.013280	-0.105896	-0.047427	0.993246	-0.616677	0.786712	-0.028183	-0.780061	-0.615496	-0.112556
43592	9.772535	-0.161316	-1.139860	0.131170	-0.022295	-0.009156	-0.105980	-0.047662	0.993225	-0.617725	0.785888	-0.028201	-0.779220	-0.616529	-0.112730
43593	9.769650	-0.095038	-1.103488	0.060082	-0.032220	-0.005577	-0.106164	-0.047939	0.993192	-0.618188	0.785525	-0.028164	-0.778828	-0.616970	-0.113029
43594	9.617889	-0.158692	-0.976611	-0.029488	-0.046556	-0.008913	-0.106420	-0.048330	0.993146	-0.618014	0.785668	-0.027989	-0.778931	-0.616757	-0.113480
43595	9.611300	-0.310290	-0.950088	-0.099769	-0.059545	-0.006071	-0.106813	-0.048779	0.993082	-0.617232	0.786291	-0.027766	-0.779497	-0.615928	-0.114095
43596	9.614307	-0.410806	-0.812235	-0.128506	-0.082269	-0.016625	-0.107300	-0.049446	0.992996	-0.616267	0.787060	-0.027400	-0.780193	-0.614891	-0.114923
43597	9.609473	-0.439694	-0.691193	-0.155796	-0.088878	-0.016936	-0.107856	-0.050159	0.992900	-0.615058	0.788019	-0.027003	-0.781070	-0.613604	-0.115844
