// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
40008	5.979082	1.207652	8.137526	-0.008032	-0.059510	-0.006325	0.680035	0.441461	0.585376	-0.605328	0.788542	0.108534	-0.413680	-0.428151	0.803465
40009	6.226551	1.070335	8.142806	0.000136	-0.048385	-0.007578	0.679880	0.441187	0.585761	-0.605261	0.788591	0.108557	-0.414032	-0.428344	0.803181
40010	6.025674	1.133840	8.107828	0.005477	-0.025684	-0.016960	0.679884	0.440849	0.586012	-0.605102	0.788691	0.108710	-0.414258	-0.428507	0.802977
40011	5.944328	1.212060	8.151918	0.009138	-0.025837	-0.014673	0.679865	0.440616	0.586209	-0.605024	0.788732	0.108847	-0.414402	-0.428671	0.802815
40012	5.973110	1.113810	8.157617	0.004192	-0.029442	-0.019036	0.679918	0.440172	0.586481	-0.604725	0.788949	0.108938	-0.414752	-0.428728	0.802604
40013	5.947842	1.192501	8.092800	-0.002195	-0.034262	-0.017936	0.679885	0.439877	0.586741	-0.604577	0.789053	0.109003	-0.415022	-0.428840	0.802404
40014	5.908420	1.219230	8.112993	-0.007281	-0.042954	-0.014751	0.679822	0.439467	0.587121	-0.604347	0.789227	0.109021	-0.415460	-0.428940	0.802124
40015	5.915308	1.267638	8.112016	-0.018137	-0.059036	-0.010081	0.679637	0.439127	0.587589	-0.604186	0.789365	0.108913	-0.415996	-0.429034	0.801796
40016	6.133929	1.180516	8.107067	-0.018405	-0.066649	-0.005164	0.679331	0.438765	0.588213	-0.604106	0.789440	0.108819	-0.416613	-0.429267	0.801351
40017	6.138913	1.010024	8.064865	-0.005582	-0.032831	-0.006050	0.679230	0.438569	0.588475	-0.604025	0.789506	0.108788	-0.416894	-0.429345	0.801163
40018	6.118158	1.180976	8.113291	-0.003016	-0.022755	-0.012074	0.679147	0.438421	0.588682	-0.604049	0.789469	0.108918	-0.416995	-0.429564	0.800993
40019	6.052619	1.161907	8.089239	0.003207	-0.007759	-0.005642	0.679148	0.438336	0.588744	-0.604007	0.789496	0.108955	-0.417052	-0.429602	0.800943
40020	6.107367	1.159264	8.089253	0.003191	-0.000128	-0.005644	0.679164	0.438193	0.588833	-0.603931	0.789545	0.109022	-0.417137	-0.429658	0.800869
40021	6.028993	1.139962	8.099094	0.011387	0.012249	-0.005617	0.679249	0.438193	0.588734	-0.603924	0.789536	0.109124	-0.417010	-0.429673	0.800927
40022	5.996331	1.165670	8.144137	0.006667	0.012446	-0.006012	0.679373	0.438057	0.588692	-0.603777	0.789639	0.109195	-0.417020	-0.429623	0.800948
40023	5.984767	1.167797	8.122780	0.000208	0.006356	-0.006224	0.679437	0.438027	0.588640	-0.603719	0.789681	0.109212	-0.417001	-0.429576	0.800984
40024	5.962660	1.171431	8.079402	0.009802	0.008499	-0.002791	0.679562	0.437875	0.588609	-0.603554	0.789799	0.109273	-0.417035	-0.429515	0.800998
40025	5.996512	1.194016	8.091498	-0.002128	-0.004993	-0.006417	0.679580	0.437795	0.588649	-0.603484	0.789852	0.109272	-0.417107	-0.429499	0.800970
40026	5.983348	1.147290	8.067341	0.004274	-0.007801	-0.007521	0.679582	0.437650	0.588754	-0.603431	0.789880	0.109367	-0.417180	-0.429596	0.800879
40027	5.996214	1.171471	8.089451	0.015325	-0.012071	-0.009546	0.679589	0.437514	0.588847	-0.603413	0.789871	0.109524	-0.417195	-0.429749	0.800790
40028	5.973852	1.149596	8.098372	0.009391	-0.014367	-0.010699	0.679544	0.437327	0.589038	-0.603401	0.789858	0.109690	-0.417286	-0.429965	0.800626
40029	5.987697	1.175913	8.065497	0.011390	-0.019538	-0.006915	0.679504	0.437180	0.589193	-0.603385	0.789855	0.109800	-0.417375	-0.430120	0.800497
40030	5.959610	1.228335	8.054831	0.010032	-0.024564	-0.010308	0.679480	0.436990	0.589361	-0.603363	0.789847	0.109981	-0.417444	-0.430328	0.800349
40031	6.014170	1.200095	8.107127	0.010801	-0.024596	-0.007286	0.679421	0.436818	0.589556	-0.603341	0.789848	0.110089	-0.417571	-0.430500	0.800190
40032	6.036815	1.176245	8.093560	0.010063	-0.032189	-0.010293	0.679391	0.436565	0.589779	-0.603269	0.789881	0.110248	-0.417725	-0.430697	0.800004
40033	5.999950	1.254299	8.061542	0.008608	-0.025774	-0.004837	0.679312	0.436407	0.589986	-0.603256	0.789881	0.110324	-0.417872	-0.430857	0.799841
40034	5.989550	1.230080	8.091620	0.003442	-0.028104	-0.002965	0.679147	0.436293	0.590261	-0.603344	0.789800	0.110418	-0.418013	-0.431121	0.799625
40035	5.989166	1.181474	8.087950	-0.002167	-0.032959	0.001173	0.679002	0.436152	0.590532	-0.603326	0.789820	0.110373	-0.418275	-0.431227	0.799431
40036	5.999996	1.131791	8.105764	0.013549	-0.038678	-0.001778	0.678864	0.435817	0.590937	-0.603239	0.789874	0.110464	-0.418624	-0.431466	0.799119
40037	6.045573	1.106769	8.080573	0.007474	-0.043506	-0.005552	0.678715	0.435577	0.591285	-0.603215	0.789882	0.110535	-0.418899	-0.431694	0.798851
40038	6.096925	1.179202	8.058897	0.009683	-0.042318	-0.007992	0.678548	0.435302	0.591679	-0.603220	0.789858	0.110681	-0.419163	-0.432015	0.798539
40039	6.160487	1.101083	8.130387	0.015339	-0.028566	-0.010827	0.678494	0.435084	0.591902	-0.603194	0.789855	0.110846	-0.419289	-0.432240	0.798351
40040	6.132513	1.156475	8.065103	0.023885	-0.014933	-0.014413	0.678444	0.434863	0.592122	-0.603231	0.789784	0.111144	-0.419317	-0.432591	0.798147
40041	6.017531	1.237894	8.099313	0.022425	-0.008523	-0.008964	0.678462	0.434746	0.592187	-0.603247	0.789742	0.111355	-0.419264	-0.432785	0.798069
40042	6.048245	1.191019	8.053123	0.016491	-0.010822	-0.010103	0.678487	0.434533	0.592315	-0.603186	0.789760	0.111557	-0.419312	-0.432966	0.797946
40043	6.008139	1.243307	8.075802	0.015430	-0.010778	-0.008220	0.678491	0.434412	0.592399	-0.603178	0.789745	0.111708	-0.419317	-0.433115	0.797863
40044	6.041987	1.244101	8.031299	0.004034	-0.015403	-0.002584	0.678500	0.434300	0.592471	-0.603131	0.789771	0.111780	-0.419370	-0.433180	0.797799
40045	6.007547	1.196124	8.072149	0.004806	-0.015433	0.000435	0.678432	0.434227	0.592601	-0.603137	0.789765	0.111795	-0.419471	-0.433265	0.797700
40046	6.085221	1.192542	8.060269	0.004661	-0.017966	-0.002196	0.678325	0.434061	0.592846	-0.603136	0.789755	0.111868	-0.419646	-0.433449	0.797508
40047	6.096007	1.167444	8.080098	0.006861	-0.016783	-0.004642	0.678282	0.433942	0.592982	-0.603116	0.789762	0.111929	-0.419744	-0.433556	0.797399
40048	6.067162	1.219353	8.070014	0.010488	-0.009308	-0.002394	0.678260	0.433793	0.593116	-0.603092	0.789762	0.112053	-0.419813	-0.433704	0.797281
40049	6.035479	1.222168	8.058254	0.001916	-0.015315	0.001185	0.678189	0.433726	0.593247	-0.603090	0.789765	0.112040	-0.419931	-0.433766	0.797186
40050	6.036708	1.222171	8.057333	-0.001750	-0.015167	-0.001085	0.678150	0.433555	0.593416	-0.602998	0.789836	0.112037	-0.420127	-0.433807	0.797060
40051	6.099128	1.144383	8.075619	-0.000279	-0.016496	0.003635	0.678058	0.433503	0.593559	-0.603004	0.789838	0.111993	-0.420267	-0.433856	0.796960
40052	6.196678	1.113655	8.106745	0.010927	-0.006784	-0.004664	0.678082	0.433362	0.593635	-0.602954	0.789858	0.112118	-0.420300	-0.433960	0.796886
40053	6.175799	1.141054	8.118565	0.028118	0.015387	-0.014337	0.678232	0.433306	0.593504	-0.602957	0.789815	0.112406	-0.420052	-0.434095	0.796943
40054	6.089528	1.198186	8.110340	0.022978	0.027023	-0.016249	0.678499	0.433166	0.593301	-0.602803	0.789896	0.112666	-0.419843	-0.434087	0.797057
40055	6.065213	1.203748	8.068246	0.021542	0.033434	-0.015869	0.678735	0.433176	0.593024	-0.602768	0.789887	0.112911	-0.419512	-0.434093	0.797229
40056	6.010984	1.257742	8.071448	0.012487	0.024906	-0.010047	0.678950	0.432991	0.592913	-0.602543	0.790042	0.113026	-0.419487	-0.433995	0.797295
40057	6.007702	1.234738	8.071794	0.005999	0.018813	-0.010256	0.679090	0.432982	0.592759	-0.602481	0.790077	0.113114	-0.419349	-0.433941	0.797397
40058	6.071950	1.232944	8.039992	0.006189	0.011188	0.000024	0.679096	0.432914	0.592802	-0.602451	0.790094	0.113156	-0.419383	-0.433978	0.797359
40059	6.077590	1.158921	8.059987	0.003291	0.013842	-0.001773	0.679164	0.432950	0.592698	-0.602435	0.790104	0.113172	-0.419296	-0.433924	0.797434
40060	6.046608	1.210421	8.051459	0.005635	0.012480	-0.004130	0.679198	0.432994	0.592626	-0.602511	0.790027	0.113306	-0.419130	-0.434021	0.797468
40061	6.056317	1.209686	8.074038	0.004497	0.013796	-0.003566	0.679277	0.433015	0.592521	-0.602488	0.790039	0.113342	-0.419036	-0.433977	0.797542
40062	6.065902	1.208892	8.096717	0.002736	0.015136	-0.005929	0.679366	0.432928	0.592482	-0.602387	0.790109	0.113389	-0.419036	-0.433936	0.797564
