// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
33069	9.659002	0.592679	-0.425272	0.153986	0.100636	0.047520	0.004053	-0.060061	0.998186	-0.508567	0.859342	0.053772	-0.861013	-0.507863	-0.027063
33070	9.667204	0.642419	-0.471140	0.116421	0.090841	0.035956	0.004605	-0.059456	0.998220	-0.509901	0.858569	0.053490	-0.860221	-0.509239	-0.026363
33071	9.636753	0.594404	-0.457560	0.082666	0.078311	0.027259	0.005070	-0.058844	0.998254	-0.510633	0.858153	0.053179	-0.859784	-0.510011	-0.025697
33072	9.654425	0.544014	-0.419705	0.042389	0.065512	0.017190	0.005351	-0.058442	0.998276	-0.511161	0.857851	0.052961	-0.859468	-0.510564	-0.025283
33073	9.671841	0.563597	-0.467363	0.016855	0.054978	0.010057	0.005702	-0.058096	0.998295	-0.511328	0.857760	0.052839	-0.859367	-0.510757	-0.024815
33074	9.712638	0.539167	-0.424881	0.004050	0.051494	0.013893	0.006014	-0.057832	0.998308	-0.511602	0.857601	0.052762	-0.859201	-0.511054	-0.024429
33075	9.747190	0.476780	-0.399774	-0.012033	0.045744	0.006148	0.006306	-0.057567	0.998322	-0.511521	0.857654	0.052687	-0.859248	-0.510994	-0.024039
33076	9.781652	0.415221	-0.375169	-0.022452	0.039554	-0.002200	0.006300	-0.057476	0.998327	-0.511465	0.857692	0.052607	-0.859281	-0.510940	-0.023994
33077	9.762965	0.412871	-0.289030	-0.023306	0.034693	-0.000869	0.006531	-0.057329	0.998334	-0.511286	0.857799	0.052604	-0.859386	-0.510778	-0.023709
33078	9.811210	0.375119	-0.217946	-0.014912	0.033450	-0.003398	0.006748	-0.057134	0.998344	-0.511105	0.857910	0.052552	-0.859492	-0.510613	-0.023412
