// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
58735	9.752891	1.086119	0.331071	0.096587	0.061219	0.091928	0.089534	-0.051313	0.994661	-0.731595	0.674270	0.100639	-0.675834	-0.736700	0.022830
58736	9.727488	0.988862	0.296685	0.079408	0.057371	0.084627	0.089242	-0.050330	0.994737	-0.732231	0.673708	0.099779	-0.675184	-0.737282	0.023270
58737	9.699150	1.011714	0.266998	0.069703	0.062146	0.078062	0.089024	-0.049358	0.994806	-0.732797	0.673210	0.098979	-0.674599	-0.737802	0.023762
58738	9.708972	0.975026	0.256133	0.054647	0.058277	0.080998	0.088763	-0.048393	0.994876	-0.733261	0.672826	0.098149	-0.674129	-0.738216	0.024237
58739	9.684257	1.007092	0.248467	0.038991	0.050973	0.080911	0.088447	-0.047484	0.994948	-0.733621	0.672555	0.097314	-0.673779	-0.738522	0.024650
58740	9.718185	0.990085	0.251534	0.024353	0.047676	0.081161	0.088113	-0.046597	0.995020	-0.733880	0.672393	0.096476	-0.673540	-0.738726	0.025050
58741	9.693819	0.950443	0.299739	0.008462	0.044168	0.077584	0.087775	-0.045761	0.995089	-0.734031	0.672344	0.095666	-0.673420	-0.738823	0.025425
58742	9.699051	0.892590	0.324254	-0.000973	0.045247	0.074423	0.087473	-0.044936	0.995153	-0.734113	0.672364	0.094889	-0.673369	-0.738855	0.025826
58743	9.702681	0.849718	0.209416	-0.000985	0.045212	0.074453	0.087165	-0.044114	0.995217	-0.734197	0.672383	0.094108	-0.673318	-0.738888	0.026220
58744	9.749020	0.813182	0.218693	-0.002033	0.043418	0.074866	0.086847	-0.043300	0.995280	-0.734272	0.672409	0.093325	-0.673277	-0.738912	0.026603
58745	9.732384	0.804628	0.252753	0.004457	0.041281	0.073112	0.086522	-0.042515	0.995342	-0.734391	0.672385	0.092559	-0.673189	-0.738979	0.026954
58746	9.723810	0.826696	0.272588	0.002372	0.037733	0.073905	0.086173	-0.041749	0.995405	-0.734494	0.672379	0.091787	-0.673121	-0.739029	0.027276
58747	9.760990	0.819465	0.297224	0.012618	0.037642	0.071809	0.085833	-0.041000	0.995466	-0.734666	0.672293	0.091036	-0.672977	-0.739149	0.027583
58748	9.766118	0.833794	0.264633	0.013645	0.039367	0.071454	0.085513	-0.040239	0.995524	-0.734843	0.672201	0.090292	-0.672825	-0.739275	0.027913
58749	9.790405	0.774955	0.339534	0.015736	0.038407	0.069237	0.085197	-0.039502	0.995581	-0.735033	0.672089	0.089567	-0.672657	-0.739416	0.028225
58750	9.778316	0.788253	0.336923	0.022201	0.040704	0.068966	0.084903	-0.038748	0.995636	-0.735265	0.671931	0.088850	-0.672441	-0.739600	0.028559
58751	9.764962	0.789758	0.393138	0.021975	0.044436	0.065522	0.084654	-0.037991	0.995686	-0.735494	0.671771	0.088164	-0.672222	-0.739784	0.028926
58752	9.739778	0.752141	0.441288	0.029718	0.048348	0.057253	0.084497	-0.037259	0.995727	-0.735766	0.671551	0.087566	-0.671944	-0.740021	0.029330
