// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
60664	9.714036	0.367839	-1.336547	-0.007410	0.003238	-0.002852	0.081371	0.119334	0.989514	0.658307	-0.751862	0.036539	0.748339	0.648431	-0.139738
60665	9.688532	0.321569	-1.348689	-0.006806	0.006492	-0.000991	0.081382	0.119287	0.989519	0.658268	-0.751898	0.036503	0.748372	0.648398	-0.139714
60666	9.689512	0.341684	-1.376201	-0.011188	0.006216	0.000351	0.081453	0.119300	0.989511	0.658204	-0.751955	0.036478	0.748420	0.648329	-0.139772
60667	9.703223	0.389113	-1.341938	-0.016482	-0.001068	0.000541	0.081531	0.119290	0.989506	0.658092	-0.752056	0.036441	0.748511	0.648215	-0.139820
60668	9.696811	0.375908	-1.373032	-0.008859	-0.000615	-0.006295	0.081495	0.119302	0.989508	0.658047	-0.752092	0.036482	0.748554	0.648170	-0.139798
60669	9.684001	0.357323	-1.323607	-0.017622	-0.001169	-0.003611	0.081546	0.119324	0.989501	0.657929	-0.752195	0.036487	0.748652	0.648046	-0.139846
60670	9.726887	0.389163	-1.384896	-0.006383	-0.005227	-0.001115	0.081634	0.119375	0.989488	0.657883	-0.752237	0.036476	0.748683	0.647989	-0.139943
60671	9.709474	0.396124	-1.423030	0.003334	0.000238	0.003482	0.081722	0.119335	0.989485	0.657916	-0.752212	0.036382	0.748644	0.648025	-0.139984
60672	9.686594	0.417303	-1.408643	0.003281	-0.001918	0.000633	0.081788	0.119340	0.989479	0.657956	-0.752180	0.036334	0.748602	0.648062	-0.140040
60673	9.707710	0.356066	-1.366628	-0.005460	0.006031	-0.003241	0.081788	0.119313	0.989482	0.657929	-0.752204	0.036319	0.748626	0.648038	-0.140021
60674	9.690413	0.363455	-1.403844	-0.006253	0.007589	-0.001974	0.081734	0.119265	0.989492	0.657876	-0.752250	0.036328	0.748678	0.647994	-0.139946
60675	9.696832	0.377124	-1.372552	0.000539	-0.003154	0.002291	0.081839	0.119256	0.989485	0.657889	-0.752242	0.036250	0.748655	0.648005	-0.140020
60676	9.696806	0.376685	-1.372857	0.001682	-0.003054	0.006444	0.082024	0.119220	0.989474	0.658005	-0.752149	0.036079	0.748533	0.648119	-0.140142
60677	9.707806	0.355778	-1.366018	-0.016171	0.002684	-0.000165	0.082070	0.119192	0.989474	0.657895	-0.752246	0.036048	0.748625	0.648011	-0.140152
60678	9.694164	0.308804	-1.399733	-0.021397	0.001808	-0.000404	0.082149	0.119143	0.989473	0.657836	-0.752302	0.035970	0.748668	0.647956	-0.140178
60679	9.712430	0.322179	-1.389928	-0.013788	-0.001989	-0.003963	0.082205	0.119173	0.989465	0.657748	-0.752379	0.035972	0.748739	0.647861	-0.140235
60680	9.695009	0.329808	-1.427977	-0.000349	-0.001656	-0.005420	0.082215	0.119194	0.989461	0.657783	-0.752348	0.035975	0.748707	0.647893	-0.140258
60681	9.702287	0.363769	-1.424975	0.010709	0.003349	-0.003076	0.082236	0.119183	0.989461	0.657878	-0.752267	0.035935	0.748622	0.647989	-0.140271
60682	9.695033	0.330237	-1.427721	0.013990	0.001431	-0.002443	0.082258	0.119173	0.989460	0.658011	-0.752153	0.035888	0.748502	0.648124	-0.140288
60683	9.720615	0.376733	-1.414831	0.020616	0.004003	-0.001606	0.082284	0.119147	0.989461	0.658178	-0.752009	0.035819	0.748352	0.648295	-0.140299
60684	9.691431	0.384524	-1.430858	0.014607	0.008936	-0.003858	0.082274	0.119092	0.989469	0.658360	-0.751854	0.035751	0.748193	0.648485	-0.140263
60685	9.701673	0.344058	-1.394834	0.011085	0.013508	-0.004211	0.082211	0.119023	0.989482	0.658458	-0.751769	0.035721	0.748114	0.648596	-0.140176
60686	9.666985	0.366463	-1.358353	0.011507	0.001790	-0.004338	0.082233	0.119024	0.989480	0.658613	-0.751635	0.035678	0.747975	0.648751	-0.140199
60687	9.720910	0.377289	-1.412651	0.013136	-0.003420	-0.000742	0.082320	0.119039	0.989471	0.658724	-0.751541	0.035611	0.747867	0.648857	-0.140280
60688	9.716242	0.411830	-1.388716	0.013097	-0.001326	-0.006869	0.082260	0.119109	0.989468	0.658750	-0.751515	0.035699	0.747852	0.648875	-0.140283
60689	9.703497	0.385074	-1.450644	0.000268	0.005846	-0.006836	0.082238	0.119110	0.989469	0.658769	-0.751497	0.035711	0.747837	0.648895	-0.140267
60690	9.684389	0.352791	-1.431726	-0.000283	0.004748	-0.005849	0.082239	0.119158	0.989464	0.658782	-0.751484	0.035745	0.747826	0.648901	-0.140300
60691	9.666940	0.368697	-1.358068	-0.010857	-0.005570	-0.008753	0.082289	0.119248	0.989449	0.658720	-0.751537	0.035791	0.747875	0.648824	-0.140394
60692	9.731829	0.359497	-1.405599	-0.002782	0.000857	-0.004470	0.082296	0.119287	0.989443	0.658713	-0.751541	0.035818	0.747880	0.648812	-0.140424
60693	9.719983	0.360541	-1.383877	0.002806	0.007644	-0.002087	0.082291	0.119240	0.989449	0.658748	-0.751513	0.035779	0.747850	0.648853	-0.140392
60694	9.720087	0.360657	-1.383111	0.008036	0.008520	-0.001844	0.082361	0.119243	0.989443	0.658873	-0.751406	0.035712	0.747732	0.648976	-0.140453
60695	9.679044	0.369248	-1.377559	0.008587	0.009618	-0.002830	0.082337	0.119190	0.989452	0.658952	-0.751339	0.035672	0.747665	0.649064	-0.140404
60696	9.690173	0.348793	-1.369749	0.013523	0.010992	-0.005155	0.082354	0.119164	0.989453	0.659167	-0.751153	0.035601	0.747473	0.649283	-0.140410
60697	9.667357	0.370689	-1.354556	0.004103	0.005025	-0.007187	0.082336	0.119173	0.989454	0.659216	-0.751110	0.035611	0.747432	0.649331	-0.140404
60698	9.714117	0.348434	-1.411098	0.013717	0.006179	-0.008280	0.082251	0.119181	0.989460	0.659327	-0.751011	0.035652	0.747344	0.649445	-0.140350
60699	9.691302	0.370658	-1.395803	0.008259	0.012206	-0.011523	0.082150	0.119176	0.989469	0.659410	-0.750936	0.035699	0.747282	0.649533	-0.140275
60700	9.685049	0.357822	-1.426000	0.002464	0.005982	-0.007503	0.082092	0.119205	0.989470	0.659426	-0.750918	0.035756	0.747273	0.649547	-0.140252
60701	9.744557	0.362893	-1.420152	0.012681	0.010392	-0.006733	0.082037	0.119176	0.989478	0.659539	-0.750820	0.035750	0.747180	0.649666	-0.140196
60702	9.686188	0.378808	-1.452313	0.012439	0.013047	-0.006454	0.082025	0.119148	0.989483	0.659716	-0.750667	0.035702	0.747025	0.649849	-0.140177
60703	9.687071	0.407378	-1.367903	0.004708	0.008278	-0.005323	0.081995	0.119122	0.989488	0.659767	-0.750622	0.035693	0.746983	0.649905	-0.140140
60704	9.729246	0.419272	-1.399911	-0.005703	0.008680	-0.002968	0.081889	0.119054	0.989505	0.659706	-0.750675	0.035723	0.747049	0.649857	-0.140013
60705	9.710202	0.386773	-1.380632	-0.001317	0.008958	-0.004304	0.081860	0.119016	0.989512	0.659711	-0.750670	0.035712	0.747047	0.649869	-0.139966
60706	9.675443	0.409349	-1.344176	-0.003266	0.006164	-0.003914	0.081944	0.119015	0.989505	0.659816	-0.750582	0.035637	0.746946	0.649971	-0.140034
60707	9.674555	0.389987	-1.315668	-0.012687	0.000194	-0.005952	0.081970	0.119046	0.989499	0.659738	-0.750649	0.035658	0.747012	0.649888	-0.140070
60708	9.738679	0.360896	-1.334366	-0.012621	0.006600	-0.006380	0.081991	0.119069	0.989495	0.659704	-0.750679	0.035668	0.747040	0.649849	-0.140099
60709	9.720554	0.348756	-1.343091	-0.016389	0.013824	-0.006457	0.081912	0.119016	0.989508	0.659599	-0.750770	0.035699	0.747141	0.649754	-0.140000
60710	9.701506	0.316823	-1.323720	-0.014308	0.005399	-0.009544	0.081832	0.119067	0.989508	0.659463	-0.750883	0.035816	0.747270	0.649613	-0.139966
60711	9.714442	0.336983	-1.372243	-0.003492	0.013067	-0.006907	0.081756	0.119021	0.989520	0.659455	-0.750890	0.035833	0.747285	0.649614	-0.139879
60712	9.691662	0.358956	-1.356526	0.006415	0.013729	-0.005425	0.081659	0.118977	0.989533	0.659495	-0.750853	0.035856	0.747260	0.649665	-0.139779
60713	9.690889	0.339702	-1.327137	-0.009563	0.011586	-0.008737	0.081582	0.118955	0.989542	0.659443	-0.750897	0.035900	0.747315	0.649618	-0.139704
60714	9.661789	0.348344	-1.342515	-0.014191	0.013960	-0.007121	0.081433	0.118893	0.989562	0.659327	-0.750995	0.035973	0.747433	0.649516	-0.139545
60715	9.675441	0.396171	-1.307279	-0.001266	0.011114	-0.001448	0.081406	0.118820	0.989573	0.659331	-0.750994	0.035934	0.747433	0.649531	-0.139477
60716	9.693090	0.381782	-1.380305	0.002378	0.001669	-0.013191	0.081373	0.118913	0.989565	0.659382	-0.750944	0.036017	0.747391	0.649571	-0.139516
60717	9.688363	0.416947	-1.355813	0.004403	0.004529	-0.004608	0.081376	0.118906	0.989565	0.659431	-0.750902	0.036001	0.747347	0.649621	-0.139515
60718	9.717030	0.381753	-1.422081	0.006858	0.006264	-0.008828	0.081308	0.118898	0.989572	0.659540	-0.750806	0.036019	0.747259	0.649733	-0.139464
60719	9.724898	0.444112	-1.335173	0.009342	0.005907	-0.006926	0.081285	0.118899	0.989574	0.659628	-0.750729	0.036019	0.747184	0.649822	-0.139452
60720	9.706733	0.431811	-1.344352	-0.012614	0.006594	-0.006379	0.081251	0.118943	0.989571	0.659503	-0.750834	0.036098	0.747298	0.649692	-0.139449
60721	9.741732	0.410624	-1.379145	-0.019173	0.010420	-0.007650	0.081189	0.118920	0.989579	0.659379	-0.750942	0.036145	0.747414	0.649573	-0.139382
60722	9.702600	0.459989	-1.429122	-0.023425	0.022949	-0.007160	0.080991	0.118796	0.989610	0.659234	-0.751065	0.036208	0.747563	0.649452	-0.139144
60723	9.651701	0.376032	-1.340788	-0.048162	0.020235	-0.007804	0.080855	0.118711	0.989631	0.658893	-0.751360	0.036297	0.747879	0.649126	-0.138969
60724	9.669151	0.370272	-1.301209	-0.041661	0.010001	-0.006106	0.080869	0.118725	0.989629	0.658657	-0.751565	0.036341	0.748085	0.648887	-0.138977
60725	9.680303	0.350938	-1.293023	-0.035058	0.014674	-0.011369	0.080751	0.118703	0.989641	0.658416	-0.751771	0.036447	0.748310	0.648653	-0.138862
60726	9.666986	0.305345	-1.325902	-0.029385	0.008093	-0.014531	0.080654	0.118801	0.989637	0.658170	-0.751978	0.036631	0.748537	0.648395	-0.138841
60727	9.696245	0.298866	-1.308722	-0.020877	0.000716	-0.004263	0.080687	0.118817	0.989632	0.658030	-0.752100	0.036647	0.748657	0.648250	-0.138870
60728	9.745544	0.344846	-1.338291	-0.005248	0.001213	-0.006366	0.080663	0.118850	0.989630	0.657999	-0.752124	0.036694	0.748686	0.648216	-0.138871
60729	9.723503	0.386911	-1.351649	-0.007130	0.004822	-0.006397	0.080651	0.118855	0.989631	0.657963	-0.752155	0.036712	0.748719	0.648180	-0.138864
60730	9.700509	0.409090	-1.336953	-0.009121	-0.000128	-0.008865	0.080663	0.118946	0.989619	0.657898	-0.752208	0.036786	0.748774	0.648101	-0.138930
60731	9.694283	0.396393	-1.367752	-0.004385	0.006063	-0.008047	0.080631	0.118956	0.989620	0.657884	-0.752218	0.036817	0.748790	0.648087	-0.138912
60732	9.660263	0.439263	-1.359792	-0.019523	0.000256	-0.006510	0.080658	0.118995	0.989613	0.657795	-0.752295	0.036845	0.748865	0.647991	-0.138953
60733	9.718700	0.425018	-1.326218	-0.035168	0.001851	-0.010518	0.080642	0.119050	0.989608	0.657553	-0.752502	0.036943	0.749080	0.647740	-0.138965
60734	9.676536	0.414741	-1.293340	-0.043681	-0.001377	-0.008127	0.080702	0.119103	0.989597	0.657360	-0.752669	0.036979	0.749243	0.647537	-0.139035
60735	9.678957	0.313924	-1.344991	-0.045864	-0.001524	-0.007451	0.080731	0.119157	0.989588	0.657035	-0.752949	0.037062	0.749525	0.647202	-0.139076
60736	9.648239	0.274802	-1.417423	-0.021477	-0.006797	-0.002856	0.080801	0.119184	0.989579	0.656947	-0.753025	0.037052	0.749594	0.647107	-0.139143
60737	9.636095	0.275866	-1.397289	-0.008972	-0.017692	-0.002212	0.080986	0.119303	0.989549	0.656895	-0.753072	0.037031	0.749620	0.647031	-0.139358
60738	9.702324	0.314214	-1.391146	-0.006022	-0.027610	0.002375	0.081259	0.119466	0.989507	0.656853	-0.753111	0.036984	0.749627	0.646956	-0.139668
60739	9.638645	0.363576	-1.402920	-0.000818	-0.030979	0.005885	0.081596	0.119610	0.989462	0.656855	-0.753115	0.036872	0.749589	0.646925	-0.140017
60740	9.668315	0.375426	-1.417763	0.008129	-0.039463	0.003336	0.081967	0.119833	0.989405	0.656939	-0.753046	0.036782	0.749475	0.646963	-0.140448
60741	9.693134	0.421610	-1.408707	0.012514	-0.039177	0.002002	0.082340	0.120060	0.989346	0.657044	-0.752959	0.036690	0.749342	0.647022	-0.140883
60742	9.696491	0.366899	-1.408738	0.000487	-0.037844	0.004062	0.082683	0.120267	0.989292	0.657043	-0.752963	0.036622	0.749305	0.646979	-0.141278
60743	9.688789	0.332873	-1.415587	0.000739	-0.040500	0.003783	0.083078	0.120489	0.989232	0.657058	-0.752955	0.036529	0.749248	0.646948	-0.141722
60744	9.706423	0.345378	-1.409884	-0.003937	-0.044544	0.005831	0.083439	0.120705	0.989176	0.657012	-0.752997	0.036465	0.749248	0.646858	-0.142134
60745	9.664607	0.353020	-1.409676	0.007297	-0.048584	0.008313	0.083923	0.120944	0.989105	0.657073	-0.752952	0.036317	0.749141	0.646866	-0.142659
60746	9.665526	0.400074	-1.359251	0.001739	-0.055380	0.005937	0.084457	0.121282	0.989018	0.657110	-0.752924	0.036216	0.749048	0.646835	-0.143286
60747	9.725011	0.424026	-1.387831	0.002293	-0.058541	0.008232	0.085016	0.121587	0.988933	0.657133	-0.752911	0.036077	0.748965	0.646794	-0.143908
60748	9.732308	0.477243	-1.417858	0.002369	-0.043622	0.001284	0.085413	0.121838	0.988868	0.657210	-0.752848	0.035992	0.748852	0.646820	-0.144376
60749	9.726168	0.491177	-1.370142	0.009434	-0.052760	0.001976	0.085887	0.122153	0.988788	0.657292	-0.752781	0.035904	0.748726	0.646838	-0.144944
60750	9.743735	0.504023	-1.365285	-0.003429	-0.047767	-0.000791	0.086234	0.122459	0.988720	0.657210	-0.752851	0.035924	0.748758	0.646699	-0.145402
