// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
45629	6.084770	1.384664	8.020034	0.001869	0.001511	0.005273	-0.747241	-0.281511	0.601982	0.447372	-0.882934	0.142427	0.491416	0.375737	0.785705
45630	6.099493	1.365157	8.020704	0.004401	0.000581	0.004780	-0.747180	-0.281471	0.602077	0.447371	-0.882936	0.142417	0.491509	0.375763	0.785634
45631	6.081828	1.352337	8.031489	0.004502	0.001322	0.001186	-0.747177	-0.281451	0.602089	0.447378	-0.882927	0.142454	0.491507	0.375800	0.785618
45632	6.079313	1.410630	7.986691	0.005762	0.000119	-0.000159	-0.747154	-0.281460	0.602114	0.447413	-0.882907	0.142470	0.491511	0.375841	0.785596
45633	6.061608	1.398059	7.997463	0.003916	0.001556	-0.001037	-0.747162	-0.281421	0.602122	0.447400	-0.882905	0.142516	0.491510	0.375872	0.785581
45634	6.064417	1.430769	7.986038	0.003815	0.000816	0.002557	-0.747224	-0.281261	0.602120	0.447208	-0.883004	0.142512	0.491591	0.375761	0.785583
45635	6.078988	1.411420	7.986799	0.002668	0.004232	0.002506	-0.747229	-0.281264	0.602112	0.447216	-0.882997	0.142527	0.491576	0.375774	0.785587
45636	6.061157	1.398418	7.997742	0.001283	0.001746	0.003050	-0.747197	-0.281370	0.602103	0.447313	-0.882954	0.142492	0.491536	0.375798	0.785601
45637	6.058002	1.365890	8.009398	-0.000449	0.005396	0.000776	-0.747216	-0.281362	0.602083	0.447293	-0.882964	0.142493	0.491525	0.375780	0.785616
45638	6.051245	1.392087	8.030878	-0.000664	0.002443	0.005766	-0.747254	-0.281521	0.601961	0.447364	-0.882940	0.142414	0.491403	0.375715	0.785723
45639	6.083432	1.385382	8.020925	0.001981	0.003726	0.003877	-0.747252	-0.281534	0.601958	0.447378	-0.882933	0.142415	0.491394	0.375723	0.785725
45640	6.086088	1.417750	8.009679	0.001981	0.003727	0.003877	-0.747317	-0.281470	0.601907	0.447258	-0.882998	0.142391	0.491404	0.375619	0.785769
45641	6.065237	1.372218	8.032166	0.001407	0.005435	0.003851	-0.747323	-0.281489	0.601891	0.447269	-0.882993	0.142387	0.491385	0.375616	0.785782
45642	6.052964	1.423952	8.020427	-0.000438	0.006871	0.002973	-0.747327	-0.281424	0.601916	0.447183	-0.883043	0.142349	0.491457	0.375548	0.785769
45643	6.068332	1.403322	7.966939	0.000834	0.007143	0.003825	-0.747341	-0.281449	0.601887	0.447191	-0.883040	0.142341	0.491428	0.375536	0.785794
45644	6.040947	1.384145	8.010699	0.001294	0.003221	0.005247	-0.747303	-0.281509	0.601905	0.447240	-0.883023	0.142290	0.491440	0.375530	0.785789
45645	6.048935	1.390894	8.032825	0.000720	0.004930	0.005221	-0.747301	-0.281539	0.601895	0.447259	-0.883017	0.142272	0.491428	0.375523	0.785800
