// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
19718	9.763605	0.872000	0.428798	-0.019255	-0.036369	-0.007832	-0.094750	0.042896	0.994577	0.618419	-0.780377	0.092572	0.780116	0.623836	0.047413
19719	9.741851	0.896680	0.413698	-0.015055	-0.036333	-0.006760	-0.094353	0.043088	0.994606	0.618863	-0.780034	0.092500	0.779812	0.624252	0.046933
19720	9.734390	0.924472	0.379012	-0.011592	-0.037869	0.000172	-0.093991	0.043322	0.994630	0.618806	-0.780085	0.092454	0.779901	0.624172	0.046514
19721	9.748782	0.928047	0.355860	-0.021794	-0.040164	-0.003254	-0.093548	0.043546	0.994662	0.618980	-0.779957	0.092362	0.779816	0.624316	0.046009
19722	9.720393	0.921191	0.391412	-0.029377	-0.035946	-0.001279	-0.093211	0.043780	0.994683	0.618783	-0.780118	0.092321	0.780013	0.624098	0.045625
19723	9.791713	0.949453	0.414746	-0.035602	-0.034577	-0.006723	-0.092950	0.044018	0.994697	0.618746	-0.780145	0.092342	0.780073	0.624048	0.045279
19724	9.706298	0.918623	0.405115	-0.051510	-0.029008	-0.010720	-0.092725	0.044281	0.994707	0.618367	-0.780440	0.092386	0.780400	0.623660	0.044984
19725	9.758827	0.878330	0.372172	-0.052126	-0.036912	-0.011700	-0.092238	0.044547	0.994740	0.618304	-0.780502	0.092286	0.780508	0.623564	0.044448
19726	9.776390	0.903717	0.386682	-0.055647	-0.027613	-0.015601	-0.092054	0.044840	0.994744	0.617889	-0.780820	0.092377	0.780858	0.623145	0.044171
19727	9.746725	0.853198	0.384021	-0.057113	-0.027463	-0.018104	-0.091798	0.045129	0.994754	0.617600	-0.781043	0.092427	0.781117	0.622845	0.043827
19728	9.712770	0.850687	0.386897	-0.056393	-0.029185	-0.009701	-0.091565	0.045385	0.994764	0.617184	-0.781368	0.092459	0.781473	0.622418	0.043535
19729	9.735887	0.872445	0.435331	-0.052072	-0.035472	-0.015495	-0.091378	0.045691	0.994767	0.617051	-0.781459	0.092575	0.781600	0.622282	0.043214
19730	9.775394	0.873637	0.461432	-0.052761	-0.027886	-0.010481	-0.091160	0.045945	0.994776	0.616663	-0.781760	0.092617	0.781931	0.621884	0.042932
19731	9.733761	0.898371	0.433573	-0.047637	-0.022156	-0.009199	-0.090929	0.046111	0.994789	0.616598	-0.781813	0.092599	0.782010	0.621805	0.042657
19732	9.747956	0.902744	0.412304	-0.044892	-0.021973	-0.010662	-0.090757	0.046330	0.994795	0.616271	-0.782066	0.092646	0.782287	0.621472	0.042426
19733	9.741511	0.872309	0.461019	-0.034622	-0.022843	-0.010695	-0.090540	0.046510	0.994806	0.616319	-0.782027	0.092655	0.782275	0.621507	0.042140
19734	9.767713	0.904499	0.422875	-0.026202	-0.022781	-0.008605	-0.090350	0.046717	0.994814	0.616140	-0.782164	0.092689	0.782437	0.621319	0.041884
19735	9.755710	0.877748	0.437507	-0.013098	-0.022045	-0.013989	-0.090197	0.046926	0.994818	0.616310	-0.782021	0.092767	0.782321	0.621483	0.041615
19736	9.772034	0.858612	0.412950	-0.007035	-0.022946	-0.015075	-0.090045	0.047185	0.994819	0.616276	-0.782035	0.092874	0.782366	0.621446	0.041339
19737	9.772009	0.859738	0.411175	-0.002603	-0.014230	-0.008385	-0.089965	0.047303	0.994821	0.616514	-0.781840	0.092929	0.782187	0.621682	0.041175
19738	9.766374	0.864359	0.375857	0.006853	-0.014784	-0.012950	-0.089864	0.047494	0.994821	0.616591	-0.781769	0.093021	0.782138	0.621757	0.040968
19739	9.737983	0.858469	0.413645	0.020798	-0.009778	-0.014259	-0.089848	0.047626	0.994816	0.617052	-0.781391	0.093138	0.781776	0.622222	0.040819
19740	9.694952	0.839042	0.347268	0.028600	-0.005297	-0.010615	-0.089806	0.047740	0.994814	0.617301	-0.781185	0.093215	0.781584	0.622472	0.040685
19741	9.730999	0.819763	0.338433	0.034350	-0.003986	-0.010917	-0.089738	0.047829	0.994816	0.617721	-0.780847	0.093264	0.781260	0.622889	0.040527
19742	9.750709	0.820934	0.351867	0.031578	-0.008748	-0.009000	-0.089660	0.047952	0.994817	0.617995	-0.780623	0.093326	0.781053	0.623160	0.040357
19743	9.754809	0.877060	0.303627	0.037237	0.003460	-0.002880	-0.089657	0.047936	0.994818	0.618418	-0.780287	0.093333	0.780718	0.623582	0.040314
19744	9.726442	0.870367	0.343057	0.034585	0.009287	-0.005696	-0.089700	0.047921	0.994815	0.618718	-0.780045	0.093364	0.780475	0.623885	0.040320
19745	9.743931	0.895414	0.360426	0.028866	0.000237	-0.008376	-0.089695	0.047980	0.994813	0.619010	-0.779807	0.093421	0.780245	0.624178	0.040244
19746	9.739462	0.944483	0.365838	0.024577	-0.001219	-0.005551	-0.089654	0.048029	0.994814	0.619232	-0.779628	0.093446	0.780073	0.624398	0.040156
19747	9.740589	0.990181	0.405163	0.018337	0.000152	-0.010974	-0.089652	0.048076	0.994812	0.619664	-0.779278	0.093504	0.779730	0.624832	0.040073
19748	9.718491	1.015394	0.393659	0.009604	0.002291	-0.012278	-0.089681	0.048156	0.994806	0.619763	-0.779189	0.093590	0.779648	0.624937	0.040033
19749	9.748867	0.999827	0.351697	0.000597	-0.001102	-0.015790	-0.089688	0.048261	0.994800	0.619953	-0.779026	0.093686	0.779496	0.625132	0.039950
19750	9.720395	0.994201	0.390893	-0.017200	0.000801	-0.017183	-0.089735	0.048388	0.994790	0.619839	-0.779102	0.093810	0.779581	0.625028	0.039920
19751	9.688516	0.967891	0.393683	-0.028682	0.002758	-0.017009	-0.089814	0.048463	0.994779	0.619925	-0.779019	0.093922	0.779504	0.625124	0.039924
19752	9.683902	1.017709	0.399701	-0.038664	-0.003172	-0.017303	-0.089832	0.048616	0.994770	0.619644	-0.779229	0.094039	0.779725	0.624851	0.039875
19753	9.675212	1.012021	0.453239	-0.041416	-0.003352	-0.015819	-0.089804	0.048739	0.994766	0.619484	-0.779348	0.094110	0.779855	0.624693	0.039795
19754	9.716876	0.989219	0.478841	-0.048473	-0.009575	-0.011078	-0.089733	0.048884	0.994766	0.619132	-0.779621	0.094160	0.780143	0.624341	0.039692
19755	9.711191	0.993690	0.444257	-0.038787	-0.013752	-0.012547	-0.089639	0.049068	0.994765	0.618851	-0.779835	0.094232	0.780377	0.624059	0.039538
19756	9.685067	0.963418	0.479428	-0.037837	-0.015793	-0.015315	-0.089545	0.049284	0.994763	0.618578	-0.780040	0.094329	0.780604	0.623785	0.039363
19757	9.719991	0.899868	0.430042	-0.035054	-0.023343	-0.019776	-0.089489	0.049540	0.994755	0.618649	-0.779964	0.094497	0.780555	0.623860	0.039150
19758	9.730056	0.849839	0.455899	-0.030221	-0.027721	-0.020294	-0.089332	0.049869	0.994753	0.618431	-0.780119	0.094646	0.780745	0.623641	0.038849
19759	9.693874	0.871803	0.461531	-0.017014	-0.028874	-0.015323	-0.089183	0.050149	0.994752	0.618435	-0.780100	0.094773	0.780759	0.623642	0.038558
19760	9.697304	0.893851	0.495238	0.000519	-0.036297	-0.016175	-0.088935	0.050500	0.994756	0.618461	-0.780065	0.094893	0.780766	0.623658	0.038143
19761	9.700777	0.915805	0.528591	0.003779	-0.034220	-0.012360	-0.088674	0.050802	0.994764	0.618545	-0.779989	0.094971	0.780730	0.623728	0.037741
19762	9.708806	0.889016	0.556436	0.002771	-0.029026	-0.006155	-0.088420	0.051030	0.994775	0.618598	-0.779944	0.094993	0.780717	0.623765	0.037396
19763	9.682302	0.961981	0.548692	0.004029	-0.016376	-0.007589	-0.088358	0.051158	0.994774	0.618891	-0.779703	0.095068	0.780492	0.624056	0.037232
19764	9.702110	0.962920	0.561459	0.004356	-0.014001	-0.008803	-0.088238	0.051312	0.994777	0.618953	-0.779647	0.095117	0.780456	0.624113	0.037035
19765	9.699817	0.988180	0.563036	0.009279	-0.012368	-0.013625	-0.088118	0.051432	0.994781	0.619510	-0.779199	0.095162	0.780027	0.624663	0.036799
19766	9.676476	0.969066	0.510581	0.012975	-0.014221	-0.017877	-0.088052	0.051658	0.994775	0.619633	-0.779085	0.095304	0.779937	0.624787	0.036591
19767	9.687050	0.953892	0.452031	0.015033	-0.027944	-0.016048	-0.087929	0.051915	0.994773	0.620074	-0.778715	0.095448	0.779600	0.625226	0.036281
19768	9.735014	0.962806	0.424456	0.027950	-0.022302	-0.010751	-0.087756	0.052136	0.994777	0.620320	-0.778510	0.095525	0.779424	0.625463	0.035978
19769	9.758594	1.019840	0.388605	0.036183	-0.021740	-0.015184	-0.087625	0.052389	0.994775	0.620604	-0.778268	0.095653	0.779213	0.625743	0.035682
19770	9.703644	0.972367	0.337644	0.036062	-0.020012	-0.007899	-0.087452	0.052575	0.994780	0.620915	-0.778013	0.095704	0.778984	0.626044	0.035395
19771	9.729504	1.004782	0.298634	0.035456	-0.027910	-0.008871	-0.087187	0.052815	0.994791	0.621241	-0.777749	0.095739	0.778754	0.626352	0.034999
19772	9.726023	0.985006	0.258661	0.031484	-0.031581	-0.006808	-0.086918	0.053064	0.994801	0.621517	-0.777523	0.095777	0.778564	0.626611	0.034601
19773	9.711982	0.982115	0.274826	0.022725	-0.034033	-0.007639	-0.086555	0.053339	0.994818	0.621732	-0.777352	0.095774	0.778432	0.626800	0.034121
19774	9.717800	0.979384	0.304958	0.015749	-0.038838	-0.006734	-0.086229	0.053633	0.994831	0.621886	-0.777225	0.095805	0.778346	0.626933	0.033666
19775	9.693290	0.993562	0.376897	0.008836	-0.042219	-0.009687	-0.085837	0.053938	0.994848	0.622230	-0.776950	0.095811	0.778115	0.627248	0.033129
19776	9.736721	1.050128	0.353442	0.004245	-0.041476	-0.006073	-0.085487	0.054244	0.994862	0.622295	-0.776895	0.095832	0.778101	0.627289	0.032659
19777	9.733220	1.030199	0.313123	-0.004156	-0.032400	-0.009016	-0.085108	0.054494	0.994880	0.622490	-0.776743	0.095797	0.777987	0.627456	0.032185
19778	9.694756	1.040653	0.405541	-0.010232	-0.036092	-0.007463	-0.084808	0.054776	0.994891	0.622441	-0.776778	0.095827	0.778058	0.627388	0.031782
19779	9.711071	1.021195	0.379838	-0.018280	-0.032378	-0.014588	-0.084605	0.055061	0.994892	0.622545	-0.776683	0.095925	0.777997	0.627481	0.031433
19780	9.721475	1.005466	0.320490	-0.018917	-0.032542	-0.012585	-0.084364	0.055361	0.994896	0.622425	-0.776770	0.096003	0.778120	0.627347	0.031073
19781	9.735461	1.010102	0.298116	-0.019272	-0.027181	-0.008397	-0.084199	0.055603	0.994896	0.622231	-0.776915	0.096080	0.778293	0.627145	0.030818
19782	9.747131	1.038903	0.279039	-0.024641	-0.024704	-0.013141	-0.084023	0.055858	0.994897	0.622065	-0.777038	0.096162	0.778444	0.626971	0.030541
19783	9.730784	1.060525	0.299693	-0.029479	-0.020333	-0.012610	-0.083844	0.056074	0.994900	0.621939	-0.777133	0.096213	0.778565	0.626833	0.030283
19784	9.738787	1.068891	0.244591	-0.032799	-0.019260	-0.012981	-0.083709	0.056294	0.994899	0.621710	-0.777306	0.096291	0.778762	0.626599	0.030069
19785	9.746753	1.077384	0.189721	-0.043655	-0.017158	-0.014745	-0.083494	0.056511	0.994905	0.621466	-0.777498	0.096317	0.778979	0.626341	0.029796
19786	9.774603	1.085897	0.149233	-0.048875	-0.016588	-0.009124	-0.083355	0.056684	0.994906	0.621115	-0.777774	0.096352	0.779274	0.625983	0.029624
19787	9.742961	1.058763	0.150711	-0.046138	-0.016395	-0.010599	-0.083253	0.056905	0.994902	0.620515	-0.778242	0.096437	0.779763	0.625380	0.029480
19788	9.773097	1.043197	0.107167	-0.050954	-0.019750	-0.013015	-0.083114	0.057128	0.994901	0.620144	-0.778529	0.096511	0.780073	0.625004	0.029279
19789	9.795198	1.020310	0.116903	-0.055235	-0.021218	-0.010155	-0.082885	0.057341	0.994908	0.619748	-0.778843	0.096519	0.780412	0.624592	0.029017
19790	9.779839	0.972798	0.095238	-0.058884	-0.022517	-0.009288	-0.082701	0.057552	0.994911	0.619318	-0.779181	0.096553	0.780772	0.624152	0.028796
19791	9.829877	0.957288	0.065579	-0.059779	-0.019046	-0.010354	-0.082523	0.057766	0.994914	0.618774	-0.779609	0.096589	0.781223	0.623597	0.028591
19792	9.785655	0.970751	0.126807	-0.062863	-0.009307	-0.005099	-0.082416	0.057862	0.994917	0.618316	-0.779973	0.096581	0.781597	0.623133	0.028505
19793	9.748100	0.946982	0.095219	-0.061607	-0.008958	-0.009072	-0.082225	0.057996	0.994925	0.617847	-0.780349	0.096549	0.781988	0.622650	0.028332
19794	9.835659	0.955489	0.098299	-0.061693	-0.002670	-0.002227	-0.082152	0.058028	0.994929	0.617400	-0.780707	0.096513	0.782348	0.622198	0.028311
19795	9.767927	0.947813	0.110180	-0.055917	0.007813	-0.003443	-0.082209	0.058033	0.994924	0.616794	-0.781183	0.096530	0.782820	0.621599	0.028426
19796	9.792407	0.900092	0.119549	-0.058614	0.009064	-0.005786	-0.082249	0.058019	0.994921	0.616368	-0.781519	0.096529	0.783151	0.621177	0.028518
19797	9.778665	0.861269	0.224965	-0.072234	0.010985	-0.005995	-0.082184	0.057986	0.994929	0.615969	-0.781844	0.096448	0.783472	0.620772	0.028537
