// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CBA7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
64144	9.655609	-0.341565	-1.506955	-0.003180	-0.014645	0.012262	0.142685	0.085879	0.986035	0.702985	-0.710086	-0.039881	0.696745	0.698858	-0.161691
64145	9.653160	-0.358918	-1.526590	-0.003333	-0.016060	0.012810	0.142792	0.085927	0.986016	0.703048	-0.710020	-0.039939	0.696659	0.698919	-0.161796
64146	9.624596	-0.387500	-1.566111	-0.002233	-0.020691	0.009655	0.142970	0.086024	0.985981	0.703008	-0.710056	-0.039988	0.696663	0.698870	-0.161992
64147	9.648324	-0.408065	-1.619128	-0.000378	-0.018893	0.010590	0.143204	0.086099	0.985941	0.703042	-0.710017	-0.040110	0.696581	0.698901	-0.162208
64148	9.621891	-0.420587	-1.640554	-0.000383	-0.019218	0.014005	0.143402	0.086154	0.985907	0.703009	-0.710044	-0.040206	0.696573	0.698867	-0.162389
64149	9.625937	-0.389394	-1.605990	0.006439	-0.016715	0.009688	0.143573	0.086224	0.985876	0.702850	-0.710198	-0.040243	0.696698	0.698701	-0.162568
64150	9.651744	-0.379065	-1.587820	0.001940	-0.012848	0.009880	0.143698	0.086264	0.985855	0.702839	-0.710206	-0.040301	0.696683	0.698689	-0.162685
64151	9.653691	-0.363987	-1.570978	-0.004726	-0.013934	0.013650	0.143800	0.086298	0.985837	0.702726	-0.710317	-0.040324	0.696777	0.698571	-0.162788
64152	9.603570	-0.386228	-1.646076	-0.003549	-0.017695	0.008513	0.143949	0.086382	0.985808	0.702678	-0.710362	-0.040360	0.696794	0.698515	-0.162955
64153	9.626998	-0.377240	-1.593759	-0.001772	-0.016768	0.011428	0.144028	0.086457	0.985790	0.702721	-0.710319	-0.040373	0.696735	0.698550	-0.163061
64154	9.624454	-0.394472	-1.613618	-0.000373	-0.018893	0.010591	0.144200	0.086534	0.985758	0.702693	-0.710344	-0.040435	0.696728	0.698516	-0.163238
64155	9.628704	-0.377849	-1.631481	-0.001464	-0.013937	0.010332	0.144323	0.086583	0.985735	0.702675	-0.710358	-0.040484	0.696720	0.698495	-0.163361
64156	9.626203	-0.394917	-1.651034	0.003267	-0.015520	0.007609	0.144450	0.086658	0.985710	0.702677	-0.710354	-0.040523	0.696692	0.698489	-0.163503
64157	9.630529	-0.377910	-1.668499	-0.004253	-0.009036	0.005177	0.144517	0.086713	0.985696	0.702656	-0.710375	-0.040527	0.696699	0.698461	-0.163590
64158	9.634817	-0.346297	-1.633080	-0.000851	-0.008599	0.011554	0.144623	0.086711	0.985680	0.702623	-0.710404	-0.040597	0.696710	0.698432	-0.163666
64159	9.649372	-0.387460	-1.600162	-0.006267	-0.012899	0.011624	0.144717	0.086747	0.985663	0.702475	-0.710549	-0.040604	0.696840	0.698280	-0.163766
64160	9.625352	-0.398182	-1.655204	-0.009135	-0.008869	0.008451	0.144804	0.086769	0.985649	0.702389	-0.710633	-0.040630	0.696909	0.698192	-0.163848
