// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CBA7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
19718	9.504384	0.658873	-2.433890	-0.020058	-0.026593	0.003649	0.203986	0.143526	0.968396	0.345626	-0.936053	0.065928	0.915932	0.321255	-0.240548
19719	9.503777	0.658966	-2.436235	-0.030590	-0.026262	0.007370	0.204228	0.143588	0.968335	0.345321	-0.936162	0.065986	0.915994	0.320910	-0.240774
19720	9.483800	0.655406	-2.452478	-0.049680	-0.021463	0.005251	0.204450	0.143651	0.968279	0.344855	-0.936326	0.066095	0.916120	0.320403	-0.240971
19721	9.467440	0.639788	-2.427819	-0.053234	-0.017463	0.015316	0.204639	0.143610	0.968245	0.344326	-0.936518	0.066131	0.916277	0.319859	-0.241096
19722	9.500058	0.613953	-2.424796	-0.063078	-0.013553	0.006517	0.204777	0.143638	0.968212	0.343744	-0.936722	0.066265	0.916464	0.319248	-0.241194
19723	9.480319	0.610852	-2.439980	-0.060060	-0.014357	0.007925	0.204911	0.143656	0.968181	0.343167	-0.936925	0.066389	0.916650	0.318644	-0.241285
19724	9.478819	0.588339	-2.432886	-0.046464	-0.011512	0.008489	0.205023	0.143664	0.968156	0.342753	-0.937071	0.066468	0.916780	0.318211	-0.241362
19725	9.477349	0.565765	-2.425706	-0.041589	-0.010941	0.004310	0.205114	0.143705	0.968131	0.342353	-0.937209	0.066582	0.916910	0.317785	-0.241432
19726	9.456473	0.539092	-2.432646	-0.026708	-0.007538	0.007834	0.205222	0.143691	0.968110	0.342048	-0.937318	0.066613	0.916999	0.317470	-0.241508
19727	9.444034	0.592351	-2.431218	-0.004799	-0.010888	-0.001888	0.205291	0.143790	0.968081	0.341998	-0.937331	0.066698	0.917002	0.317389	-0.241602
19728	9.479215	0.612325	-2.443897	-0.012651	-0.006655	0.003815	0.205390	0.143814	0.968056	0.341851	-0.937382	0.066727	0.917035	0.317226	-0.241692
19729	9.449752	0.626233	-2.407873	-0.011710	-0.001373	0.007366	0.205404	0.143795	0.968056	0.341718	-0.937430	0.066740	0.917081	0.317094	-0.241689
19730	9.459161	0.648214	-2.343457	-0.021376	-0.008916	-0.000914	0.205442	0.143880	0.968035	0.341529	-0.937490	0.066858	0.917143	0.316877	-0.241739
19731	9.501832	0.604597	-2.390580	-0.028771	-0.006630	0.000231	0.205480	0.143945	0.968018	0.341255	-0.937581	0.066981	0.917237	0.316577	-0.241776
19732	9.499397	0.640115	-2.439380	-0.019875	-0.006725	0.004675	0.205553	0.143961	0.968000	0.341031	-0.937659	0.067032	0.917304	0.316339	-0.241834
19733	9.522288	0.632083	-2.385096	-0.026091	-0.002730	0.002198	0.205561	0.143996	0.967993	0.340777	-0.937745	0.067129	0.917396	0.316070	-0.241835
19734	9.468632	0.631641	-2.395507	-0.023744	-0.003223	0.005541	0.205598	0.143997	0.967985	0.340539	-0.937827	0.067181	0.917476	0.315824	-0.241852
19735	9.472127	0.619692	-2.355236	-0.022566	-0.001512	0.001920	0.205594	0.144030	0.967981	0.340318	-0.937901	0.067273	0.917559	0.315590	-0.241843
19736	9.484443	0.648470	-2.421873	-0.031797	-0.005800	-0.001136	0.205649	0.144107	0.967958	0.340048	-0.937990	0.067400	0.917647	0.315291	-0.241900
19737	9.489124	0.659966	-2.389634	-0.033993	-0.002470	0.005029	0.205665	0.144114	0.967953	0.339715	-0.938104	0.067489	0.917767	0.314948	-0.241893
19738	9.465903	0.587548	-2.380139	-0.044460	-0.003336	0.001905	0.205692	0.144144	0.967943	0.339265	-0.938257	0.067628	0.917927	0.314478	-0.241895
19739	9.430464	0.568404	-2.368295	-0.031751	-0.001812	0.001781	0.205691	0.144180	0.967938	0.338959	-0.938359	0.067744	0.918040	0.314157	-0.241883
19740	9.431637	0.592150	-2.376290	-0.022113	-0.003446	-0.002630	0.205682	0.144263	0.967927	0.338772	-0.938417	0.067877	0.918111	0.313946	-0.241888
19741	9.463386	0.625103	-2.428670	-0.024072	-0.003682	-0.003644	0.205680	0.144355	0.967914	0.338548	-0.938487	0.068026	0.918194	0.313694	-0.241899
19742	9.453373	0.644067	-2.378128	-0.032752	-0.001951	-0.005457	0.205671	0.144457	0.967901	0.338257	-0.938579	0.068204	0.918304	0.313372	-0.241902
19743	9.480174	0.585335	-2.398816	-0.032972	-0.003567	-0.008063	0.205653	0.144590	0.967885	0.337961	-0.938670	0.068417	0.918417	0.313037	-0.241906
19744	9.441154	0.578937	-2.427366	-0.021611	-0.001405	-0.004284	0.205660	0.144672	0.967871	0.337735	-0.938741	0.068553	0.918498	0.312785	-0.241923
19745	9.442331	0.603066	-2.435196	-0.010574	0.000294	-0.009715	0.205601	0.144809	0.967863	0.337648	-0.938760	0.068729	0.918543	0.312666	-0.241905
19746	9.461719	0.607941	-2.420980	-0.003852	-0.001673	-0.008918	0.205549	0.144944	0.967854	0.337632	-0.938754	0.068881	0.918561	0.312620	-0.241898
19747	9.482327	0.635862	-2.414663	-0.000715	0.000279	-0.011525	0.205484	0.145098	0.967845	0.337639	-0.938740	0.069050	0.918573	0.312594	-0.241887
19748	9.449366	0.663016	-2.418453	0.001462	0.002133	-0.007898	0.205467	0.145193	0.967834	0.337590	-0.938749	0.069161	0.918595	0.312521	-0.241898
19749	9.450598	0.687010	-2.426032	-0.004585	0.003779	-0.010651	0.205373	0.145328	0.967834	0.337560	-0.938747	0.069331	0.918627	0.312463	-0.241850
19750	9.524918	0.715721	-2.408947	-0.017078	0.003878	-0.007897	0.205266	0.145444	0.967839	0.337463	-0.938769	0.069504	0.918686	0.312343	-0.241780
19751	9.454182	0.677326	-2.384834	-0.022280	0.002848	-0.012897	0.205173	0.145603	0.967835	0.337274	-0.938820	0.069738	0.918776	0.312117	-0.241729
19752	9.455403	0.701864	-2.392258	-0.025873	0.002834	-0.005719	0.205092	0.145694	0.967838	0.337050	-0.938887	0.069912	0.918877	0.311872	-0.241665
19753	9.474920	0.707105	-2.377357	-0.034052	0.006604	-0.009186	0.204977	0.145806	0.967846	0.336746	-0.938980	0.070139	0.919014	0.311541	-0.241569
19754	9.510360	0.728431	-2.388461	-0.033776	0.003089	-0.002882	0.204931	0.145861	0.967847	0.336403	-0.939091	0.070298	0.919150	0.311181	-0.241516
19755	9.476244	0.732965	-2.383920	-0.042677	0.003209	-0.007291	0.204853	0.145966	0.967848	0.336015	-0.939212	0.070527	0.919309	0.310764	-0.241447
19756	9.488559	0.681432	-2.385849	-0.057418	0.002655	-0.001258	0.204817	0.146014	0.967848	0.335487	-0.939386	0.070724	0.919510	0.310215	-0.241388
19757	9.465533	0.609591	-2.376065	-0.039048	0.003268	-0.000970	0.204760	0.146059	0.967853	0.335120	-0.939505	0.070883	0.919656	0.309833	-0.241321
19758	9.449712	0.594345	-2.349434	-0.022132	0.005678	-0.003367	0.204655	0.146117	0.967867	0.334911	-0.939569	0.071029	0.919756	0.309612	-0.241224
19759	9.439837	0.612629	-2.298254	-0.007115	0.002714	-0.003100	0.204596	0.146185	0.967869	0.334841	-0.939586	0.071131	0.919794	0.309529	-0.241184
19760	9.426321	0.643290	-2.287755	0.000742	-0.001506	-0.008845	0.204548	0.146325	0.967858	0.334903	-0.939554	0.071267	0.919783	0.309561	-0.241189
19761	9.422258	0.695356	-2.212465	-0.005877	-0.000703	-0.003038	0.204521	0.146402	0.967852	0.334845	-0.939567	0.071366	0.919810	0.309484	-0.241183
19762	9.436733	0.689429	-2.231345	-0.022256	-0.015337	-0.011319	0.204613	0.146597	0.967803	0.334645	-0.939622	0.071578	0.919862	0.309225	-0.241317
19763	9.436346	0.690778	-2.232565	-0.031510	-0.014450	-0.004562	0.204707	0.146732	0.967763	0.334355	-0.939712	0.071754	0.919947	0.308887	-0.241426
19764	9.449384	0.662047	-2.244558	-0.033846	-0.023044	-0.007112	0.204867	0.146913	0.967701	0.334048	-0.939805	0.071958	0.920022	0.308517	-0.241611
19765	9.463439	0.656778	-2.265007	-0.032153	-0.028385	-0.011614	0.205066	0.147156	0.967622	0.333766	-0.939887	0.072204	0.920081	0.308153	-0.241854
19766	9.473808	0.664206	-2.326038	-0.033048	-0.029675	-0.012259	0.205278	0.147419	0.967537	0.333547	-0.939946	0.072448	0.920113	0.307847	-0.242122
19767	9.487688	0.658998	-2.347086	-0.024865	-0.033448	-0.008804	0.205533	0.147651	0.967448	0.333326	-0.940008	0.072649	0.920136	0.307544	-0.242419
19768	9.468558	0.679757	-2.372063	-0.016071	-0.032398	-0.010990	0.205785	0.147901	0.967356	0.333212	-0.940034	0.072840	0.920121	0.307346	-0.242727
19769	9.468895	0.704286	-2.382760	-0.018706	-0.032312	-0.010033	0.206025	0.148141	0.967268	0.333051	-0.940076	0.073038	0.920125	0.307102	-0.243018
19770	9.466734	0.764459	-2.441494	-0.016968	-0.033684	-0.011629	0.206263	0.148403	0.967177	0.332939	-0.940099	0.073244	0.920113	0.306903	-0.243317
19771	9.481668	0.782247	-2.470505	-0.032097	-0.033501	-0.007874	0.206522	0.148626	0.967088	0.332650	-0.940185	0.073454	0.920159	0.306532	-0.243609
19772	9.478522	0.737657	-2.457659	-0.042700	-0.028025	-0.007735	0.206754	0.148822	0.967008	0.332237	-0.940314	0.073679	0.920256	0.306042	-0.243858
19773	9.442463	0.719226	-2.448270	-0.043874	-0.029745	-0.004101	0.206991	0.148998	0.966930	0.331832	-0.940441	0.073881	0.920349	0.305565	-0.244105
19774	9.457529	0.736886	-2.476727	-0.038387	-0.028296	-0.003385	0.207217	0.149156	0.966858	0.331459	-0.940558	0.074061	0.920433	0.305127	-0.244338
19775	9.459374	0.702541	-2.431107	-0.037890	-0.026250	-0.005037	0.207418	0.149330	0.966788	0.331111	-0.940665	0.074258	0.920513	0.304711	-0.244556
19776	9.448883	0.721327	-2.382687	-0.034019	-0.029742	-0.005926	0.207694	0.149514	0.966700	0.330776	-0.940769	0.074437	0.920571	0.304301	-0.244848
19777	9.443294	0.711810	-2.417704	-0.034072	-0.028569	0.000967	0.207937	0.149639	0.966628	0.330450	-0.940873	0.074567	0.920633	0.303918	-0.245091
19778	9.442587	0.712769	-2.420184	-0.037327	-0.029336	-0.002990	0.208188	0.149808	0.966548	0.330148	-0.940966	0.074732	0.920684	0.303546	-0.245357
19779	9.446704	0.724491	-2.390354	-0.033456	-0.032827	-0.003883	0.208454	0.149991	0.966462	0.329838	-0.941061	0.074907	0.920735	0.303162	-0.245641
19780	9.447044	0.748710	-2.400849	-0.036762	-0.032428	-0.000954	0.208734	0.150142	0.966379	0.329493	-0.941170	0.075056	0.920796	0.302748	-0.245925
19781	9.445085	0.726669	-2.396083	-0.043150	-0.035149	-0.002283	0.209027	0.150316	0.966288	0.329091	-0.941296	0.075240	0.920873	0.302269	-0.246224
19782	9.443116	0.704606	-2.391399	-0.033065	-0.033560	-0.001540	0.209293	0.150480	0.966205	0.328799	-0.941386	0.075392	0.920917	0.301908	-0.246503
19783	9.459128	0.744987	-2.428131	-0.032497	-0.036657	0.000484	0.209609	0.150632	0.966113	0.328489	-0.941484	0.075523	0.920956	0.301527	-0.246824
19784	9.439808	0.765445	-2.453130	-0.034192	-0.036438	-0.004777	0.209912	0.150835	0.966015	0.328197	-0.941571	0.075702	0.920991	0.301152	-0.247151
19785	9.453600	0.759545	-2.474289	-0.032788	-0.027993	0.004012	0.210160	0.150928	0.965947	0.327877	-0.941675	0.075800	0.921048	0.300781	-0.247388
19786	9.450191	0.796065	-2.524465	-0.038681	-0.028670	0.001028	0.210408	0.151047	0.965874	0.327499	-0.941795	0.075938	0.921126	0.300345	-0.247629
19787	9.459119	0.779644	-2.577640	-0.042155	-0.025921	0.004264	0.210638	0.151131	0.965811	0.327092	-0.941927	0.076057	0.921218	0.299889	-0.247839
19788	9.448989	0.797246	-2.528589	-0.039240	-0.020452	0.008830	0.210860	0.151142	0.965761	0.326650	-0.942075	0.076115	0.921324	0.299416	-0.248017
19789	9.462034	0.767560	-2.540823	-0.047710	-0.017093	0.009728	0.211026	0.151148	0.965724	0.326180	-0.942232	0.076195	0.921452	0.298921	-0.248137
19790	9.471331	0.750864	-2.592636	-0.053222	-0.009423	0.008303	0.211135	0.151137	0.965702	0.325638	-0.942411	0.076296	0.921619	0.298360	-0.248192
19791	9.460492	0.745030	-2.534616	-0.049562	-0.009413	0.014581	0.211247	0.151074	0.965687	0.325140	-0.942580	0.076334	0.921769	0.297859	-0.248237
19792	9.469998	0.727751	-2.585807	-0.051642	-0.003334	0.016814	0.211316	0.150970	0.965688	0.324619	-0.942758	0.076351	0.921937	0.297346	-0.248227
19793	9.434832	0.707490	-2.573696	-0.033059	0.002827	0.008979	0.211296	0.150923	0.965700	0.324285	-0.942869	0.076402	0.922059	0.297018	-0.248167
19794	9.433889	0.683946	-2.565556	-0.029568	0.005178	0.015550	0.211297	0.150809	0.965717	0.323984	-0.942975	0.076370	0.922165	0.296740	-0.248107
19795	9.443023	0.680686	-2.492157	-0.014610	0.007331	0.012000	0.211245	0.150721	0.965743	0.323814	-0.943035	0.076346	0.922236	0.296593	-0.248017
19796	9.429908	0.709781	-2.480336	-0.008618	0.010800	0.011013	0.211173	0.150630	0.965773	0.323705	-0.943076	0.076310	0.922291	0.296511	-0.247912
19797	9.449845	0.712688	-2.464979	-0.017984	0.012876	0.011270	0.211068	0.150533	0.965811	0.323506	-0.943145	0.076301	0.922385	0.296341	-0.247766
