// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
60664	4.824547	1.494603	8.841200	0.000931	0.002043	0.003658	-0.769964	-0.426638	0.474485	0.548543	-0.822441	0.150635	0.325969	0.376258	0.867279
60665	4.823299	1.496767	8.865516	0.002039	0.000194	0.003767	-0.769942	-0.426648	0.474512	0.548566	-0.822426	0.150634	0.325983	0.376280	0.867265
60666	4.814422	1.527471	8.837731	0.003786	0.001242	0.003699	-0.769972	-0.426601	0.474504	0.548529	-0.822442	0.150679	0.325973	0.376298	0.867261
60667	4.823188	1.496971	8.865542	0.003727	0.002539	0.004882	-0.769952	-0.426629	0.474513	0.548566	-0.822416	0.150688	0.325959	0.376324	0.867255
60668	4.821990	1.499280	8.889806	0.001107	-0.001849	0.000109	-0.769961	-0.426445	0.474663	0.548427	-0.822515	0.150656	0.326171	0.376317	0.867178
60669	4.812997	1.473240	8.842620	0.000174	0.001740	0.006200	-0.769931	-0.426480	0.474681	0.548463	-0.822496	0.150627	0.326183	0.376317	0.867173
60670	4.813087	1.529842	8.862058	0.004543	0.001544	0.001156	-0.770014	-0.426368	0.474647	0.548369	-0.822538	0.150740	0.326145	0.376353	0.867172
60671	4.790017	1.486925	8.864912	-0.000117	0.002594	0.002366	-0.770007	-0.426375	0.474651	0.548374	-0.822537	0.150727	0.326152	0.376347	0.867172
60672	4.800060	1.510626	8.887919	0.002678	0.003091	0.003590	-0.770038	-0.426332	0.474640	0.548330	-0.822563	0.150746	0.326153	0.376339	0.867175
60673	4.822619	1.497068	8.865835	0.000931	0.002043	0.003657	-0.770023	-0.426347	0.474651	0.548348	-0.822553	0.150736	0.326159	0.376344	0.867171
60674	4.823570	1.494790	8.841702	0.001571	0.004939	0.003481	-0.770027	-0.426342	0.474648	0.548330	-0.822570	0.150708	0.326179	0.376313	0.867177
60675	4.813122	1.527602	8.838416	0.001571	0.004939	0.003480	-0.770022	-0.426366	0.474634	0.548349	-0.822558	0.150705	0.326159	0.376311	0.867185
60676	4.800116	1.508310	8.864275	0.001629	0.003642	0.002298	-0.770061	-0.426378	0.474561	0.548339	-0.822558	0.150737	0.326083	0.376297	0.867220
60677	4.801159	1.506408	8.840030	0.007397	0.000742	0.001197	-0.770055	-0.426368	0.474579	0.548359	-0.822535	0.150795	0.326064	0.376360	0.867200
60678	4.788433	1.487273	8.865710	0.000172	0.001740	0.006199	-0.770050	-0.426387	0.474570	0.548365	-0.822536	0.150767	0.326065	0.376336	0.867210
60679	4.822631	1.495107	8.842161	0.001048	-0.000552	0.001292	-0.770040	-0.426373	0.474600	0.548364	-0.822536	0.150770	0.326091	0.376352	0.867193
60680	4.822720	1.495247	8.842088	0.004892	-0.000608	0.003807	-0.770062	-0.426328	0.474604	0.548337	-0.822544	0.150820	0.326084	0.376384	0.867182
60681	4.821586	1.497703	8.866289	0.003843	-0.000056	0.002515	-0.770046	-0.426326	0.474631	0.548356	-0.822528	0.150841	0.326090	0.376421	0.867163
60682	4.810279	1.532941	8.887057	0.002736	0.001793	0.002406	-0.769997	-0.426307	0.474727	0.548344	-0.822554	0.150744	0.326226	0.376387	0.867127
60683	4.811414	1.530766	8.862807	0.000989	0.000745	0.002474	-0.769984	-0.426308	0.474748	0.548352	-0.822549	0.150741	0.326241	0.376397	0.867117
60684	4.800018	1.509288	8.864162	0.001107	-0.001849	0.000109	-0.769956	-0.426337	0.474767	0.548375	-0.822542	0.150694	0.326270	0.376378	0.867114
60685	4.834173	1.517301	8.840604	0.003666	0.003835	0.006063	-0.769934	-0.426379	0.474766	0.548420	-0.822512	0.150696	0.326248	0.376397	0.867114
60686	4.832873	1.519557	8.864930	0.001048	-0.000552	0.001292	-0.769912	-0.426413	0.474771	0.548443	-0.822504	0.150656	0.326259	0.376376	0.867119
60687	4.780750	1.516441	8.813532	0.005531	0.002288	0.003630	-0.769898	-0.426429	0.474779	0.548476	-0.822477	0.150686	0.326238	0.376417	0.867109
60688	4.821312	1.498379	8.866325	0.002037	0.000193	0.003766	-0.769910	-0.426439	0.474751	0.548479	-0.822472	0.150702	0.326204	0.376418	0.867122
60689	4.832724	1.519933	8.864947	0.003725	0.002538	0.004880	-0.769890	-0.426466	0.474759	0.548515	-0.822446	0.150710	0.326191	0.376443	0.867116
60690	4.843882	1.484985	8.844215	0.003784	0.001240	0.003697	-0.769881	-0.426540	0.474707	0.548573	-0.822406	0.150717	0.326115	0.376446	0.867143
60691	4.819885	1.500938	8.890667	0.003783	0.001240	0.003697	-0.769863	-0.426553	0.474725	0.548601	-0.822385	0.150732	0.326111	0.376477	0.867131
60692	4.820962	1.498930	8.866422	0.004483	0.002839	0.002337	-0.769847	-0.426575	0.474732	0.548618	-0.822377	0.150710	0.326119	0.376470	0.867131
60693	4.820956	1.499118	8.866393	0.003143	-0.001656	0.003875	-0.769818	-0.426578	0.474775	0.548645	-0.822358	0.150718	0.326142	0.376509	0.867106
60694	4.799223	1.510743	8.864345	0.005823	0.007334	0.000799	-0.769907	-0.426412	0.474780	0.548501	-0.822439	0.150801	0.326174	0.376520	0.867089
60695	4.831913	1.521146	8.865181	0.002036	0.000193	0.003765	-0.769885	-0.426421	0.474807	0.548523	-0.822424	0.150800	0.326189	0.376541	0.867074
60696	4.821566	1.497549	8.842328	0.004482	0.002839	0.002337	-0.769926	-0.426313	0.474838	0.548435	-0.822477	0.150834	0.326241	0.376549	0.867051
60697	4.831524	1.521415	8.865346	0.001570	0.004939	0.003478	-0.769921	-0.426337	0.474824	0.548453	-0.822466	0.150830	0.326222	0.376546	0.867060
60698	4.799319	1.509069	8.840575	0.003316	0.005985	0.003409	-0.769931	-0.426292	0.474848	0.548405	-0.822502	0.150802	0.326278	0.376517	0.867051
60699	4.786194	1.489853	8.866485	0.001569	0.004938	0.003477	-0.769927	-0.426316	0.474834	0.548423	-0.822491	0.150799	0.326259	0.376514	0.867060
60700	4.853024	1.508033	8.843828	0.002387	0.003943	-0.000247	-0.769922	-0.426326	0.474832	0.548416	-0.822504	0.150753	0.326281	0.376474	0.867069
60701	4.817330	1.502602	8.891771	0.006517	0.003031	0.006102	-0.769897	-0.426365	0.474838	0.548470	-0.822463	0.150780	0.326250	0.376520	0.867061
60702	4.819457	1.498348	8.843343	0.002328	0.005240	0.000935	-0.769865	-0.426379	0.474878	0.548467	-0.822483	0.150684	0.326331	0.376461	0.867056
60703	4.819041	1.498524	8.843539	0.003375	0.004687	0.002227	-0.769866	-0.426392	0.474864	0.548481	-0.822470	0.150701	0.326304	0.376474	0.867060
60704	4.817517	1.500781	8.867981	0.000868	0.003339	0.004837	-0.769867	-0.426371	0.474881	0.548453	-0.822496	0.150664	0.326349	0.376441	0.867057
