// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
05255	5.893614	2.123177	7.960029	0.007492	0.007665	-0.005234	-0.746977	-0.316697	0.584575	0.516827	-0.829703	0.210911	0.418229	0.459670	0.783446
05256	5.908601	2.142507	7.957180	0.006915	0.006220	-0.003691	-0.747018	-0.316670	0.584538	0.516816	-0.829688	0.210993	0.418169	0.459714	0.783452
05257	5.897334	2.159605	8.001988	0.002859	0.004142	0.001566	-0.746968	-0.316759	0.584553	0.516894	-0.829655	0.210935	0.418162	0.459713	0.783457
05258	5.922694	2.105647	8.001884	0.002168	0.005446	0.003687	-0.746968	-0.316790	0.584537	0.516919	-0.829639	0.210936	0.418132	0.459721	0.783468
05259	5.874007	2.138171	7.951446	0.003732	0.002293	0.002024	-0.746993	-0.316758	0.584522	0.516891	-0.829648	0.210969	0.418121	0.459726	0.783471
05260	5.888674	2.100704	7.995887	-0.003014	0.003557	0.002747	-0.746990	-0.316772	0.584518	0.516887	-0.829659	0.210936	0.418132	0.459696	0.783482
05261	5.933036	2.088771	7.957704	0.001633	-0.000949	0.001495	-0.746987	-0.316697	0.584562	0.516837	-0.829688	0.210945	0.418198	0.459697	0.783447
05262	5.897164	2.115981	7.938808	0.000760	0.000899	0.001036	-0.746982	-0.316685	0.584576	0.516836	-0.829687	0.210951	0.418210	0.459707	0.783435
05263	5.925176	2.129090	7.967588	-0.000803	0.004052	0.002698	-0.747030	-0.316580	0.584571	0.516736	-0.829740	0.210989	0.418247	0.459684	0.783429
05264	5.909488	2.110529	7.970748	0.004027	-0.000999	0.004027	-0.747001	-0.316584	0.584606	0.516770	-0.829714	0.211003	0.418256	0.459727	0.783399
05265	5.937689	2.123790	7.999347	0.001521	0.001798	0.002073	-0.746969	-0.316694	0.584587	0.516852	-0.829677	0.210949	0.418213	0.459717	0.783427
05266	5.901458	2.051646	7.964176	-0.000112	0.002748	0.000577	-0.746973	-0.316687	0.584586	0.516844	-0.829682	0.210951	0.418215	0.459714	0.783428
05267	5.960763	2.102093	7.986641	0.005873	0.000583	-0.001181	-0.746974	-0.316568	0.584649	0.516780	-0.829708	0.211003	0.418291	0.459749	0.783367
05268	5.891184	2.124928	7.961360	0.006634	0.001482	-0.000145	-0.746977	-0.316548	0.584656	0.516795	-0.829684	0.211062	0.418268	0.459806	0.783346
05269	5.942505	2.116544	7.977207	-0.000295	0.003292	-0.002003	-0.746993	-0.316555	0.584632	0.516781	-0.829696	0.211052	0.418257	0.459781	0.783366
05270	5.890754	2.125539	7.961515	0.003480	0.000633	-0.003713	-0.747011	-0.316502	0.584638	0.516755	-0.829697	0.211107	0.418257	0.459814	0.783347
05271	5.924250	2.130683	7.967850	0.000760	0.000899	0.001036	-0.746998	-0.316557	0.584625	0.516789	-0.829685	0.211072	0.418238	0.459798	0.783366
05272	5.924082	2.130840	7.967933	0.004311	0.003736	0.000481	-0.747007	-0.316553	0.584615	0.516799	-0.829670	0.211109	0.418211	0.459828	0.783363
05273	5.936958	2.082141	7.936077	-0.000803	0.004052	0.002698	-0.747001	-0.316625	0.584584	0.516837	-0.829656	0.211070	0.418174	0.459804	0.783397
05274	5.917842	2.040193	7.974226	0.008551	0.005267	-0.002195	-0.747030	-0.316606	0.584557	0.516844	-0.829630	0.211156	0.418112	0.459865	0.783394
05275	5.928323	2.123726	7.946189	0.009130	0.006710	-0.003739	-0.747041	-0.316587	0.584554	0.516843	-0.829620	0.211196	0.418096	0.459894	0.783386
05276	5.930040	2.092504	7.958957	0.006919	0.006215	-0.003691	-0.747081	-0.316560	0.584516	0.516832	-0.829606	0.211278	0.418036	0.459938	0.783392
05277	5.916357	2.142047	7.991168	0.008553	0.005266	-0.002196	-0.747199	-0.316450	0.584426	0.516739	-0.829621	0.211445	0.417941	0.459987	0.783414
05278	5.921397	2.134543	7.968938	0.009426	0.003417	-0.001736	-0.747218	-0.316426	0.584414	0.516754	-0.829590	0.211535	0.417889	0.460061	0.783398
05279	5.910714	2.108344	7.949938	0.004778	0.007924	-0.000487	-0.747251	-0.316438	0.584365	0.516751	-0.829583	0.211566	0.417832	0.460064	0.783427
05280	5.899319	2.125547	7.994781	0.006342	0.004771	-0.002148	-0.747278	-0.316417	0.584342	0.516749	-0.829567	0.211634	0.417786	0.460108	0.783425
05281	5.919878	2.136217	7.969618	0.004018	0.007024	-0.001524	-0.747364	-0.316277	0.584309	0.516624	-0.829621	0.211730	0.417789	0.460107	0.783424
05282	5.898318	2.126502	7.995266	0.004130	0.004277	-0.002100	-0.747388	-0.316254	0.584289	0.516612	-0.829615	0.211781	0.417758	0.460134	0.783425
05283	5.903387	2.118522	7.973148	0.001918	0.003783	-0.002052	-0.747443	-0.316170	0.584266	0.516529	-0.829654	0.211829	0.417765	0.460120	0.783430
05284	5.906252	2.142637	7.938379	0.004243	0.001530	-0.002676	-0.747459	-0.316129	0.584267	0.516514	-0.829650	0.211884	0.417754	0.460156	0.783414
05285	5.918478	2.137803	7.970232	0.005833	0.005532	0.002552	-0.747468	-0.316219	0.584206	0.516583	-0.829602	0.211900	0.417652	0.460179	0.783455
05286	5.913499	2.102777	7.928883	0.000760	0.000899	0.001036	-0.747463	-0.316207	0.584220	0.516581	-0.829602	0.211906	0.417664	0.460189	0.783443
05287	5.900110	2.151430	7.961071	0.000717	0.005850	0.004768	-0.747458	-0.316360	0.584143	0.516673	-0.829558	0.211853	0.417559	0.460162	0.783514
05288	5.914712	2.113939	8.005602	0.002463	0.002155	0.005688	-0.747434	-0.316391	0.584157	0.516713	-0.829535	0.211845	0.417553	0.460182	0.783506
05289	5.912535	2.145825	7.992983	0.001996	-0.002034	0.006657	-0.747408	-0.316381	0.584196	0.516721	-0.829534	0.211833	0.417590	0.460192	0.783481
05290	5.911202	2.133951	7.916544	-0.000908	-0.001223	0.008824	-0.747353	-0.316424	0.584242	0.516770	-0.829516	0.211781	0.417626	0.460194	0.783460
05291	5.895089	2.158653	7.983357	0.003336	0.000306	0.006149	-0.747345	-0.316578	0.584169	0.516886	-0.829448	0.211767	0.417497	0.460211	0.783519
05292	5.962191	2.068748	7.979763	-0.001779	0.000625	0.008364	-0.747301	-0.316625	0.584200	0.516928	-0.829436	0.211710	0.417524	0.460201	0.783511
05293	5.923160	2.072333	7.995672	0.010301	0.001565	-0.001275	-0.747283	-0.316683	0.584192	0.517006	-0.829379	0.211744	0.417461	0.460263	0.783508
05294	5.917999	2.136729	7.970876	-0.002770	0.013241	0.002926	-0.747319	-0.316744	0.584112	0.517003	-0.829389	0.211711	0.417398	0.460204	0.783576
05295	5.925236	2.096577	7.961463	0.011173	-0.000284	-0.000814	-0.747382	-0.316560	0.584132	0.516897	-0.829415	0.211869	0.417419	0.460283	0.783519
05296	5.932777	2.156069	7.968179	0.004851	0.010124	0.002666	-0.747407	-0.316604	0.584076	0.516924	-0.829391	0.211898	0.417340	0.460297	0.783552
05297	5.916437	2.137905	7.971720	0.004782	0.007920	-0.000489	-0.747443	-0.316573	0.584046	0.516892	-0.829401	0.211938	0.417315	0.460300	0.783564
05298	5.921263	2.129889	7.949803	0.005724	0.008275	0.003127	-0.747458	-0.316612	0.584006	0.516926	-0.829371	0.211971	0.417245	0.460327	0.783585
05299	5.897388	2.151947	7.962948	0.002932	0.006341	0.004719	-0.747444	-0.316642	0.584008	0.516937	-0.829375	0.211926	0.417257	0.460298	0.783596
05300	5.932640	2.124683	7.982384	0.002710	0.011833	0.005869	-0.747459	-0.316720	0.583946	0.516979	-0.829351	0.211919	0.417177	0.460289	0.783644
05301	5.952928	2.134850	7.957585	0.005615	0.011019	0.003702	-0.747461	-0.316831	0.583884	0.517051	-0.829312	0.211898	0.417086	0.460283	0.783696
05302	5.938629	2.084508	7.973921	0.006266	0.014663	0.005312	-0.747491	-0.316918	0.583798	0.517104	-0.829273	0.211922	0.416966	0.460294	0.783753
05303	5.917341	2.130777	7.952485	0.011894	0.013578	-0.001601	-0.747597	-0.316863	0.583693	0.517047	-0.829273	0.212058	0.416847	0.460331	0.783795
05304	5.926246	2.158260	7.972445	0.004344	0.018898	0.001808	-0.747662	-0.316939	0.583567	0.517066	-0.829254	0.212088	0.416706	0.460312	0.783880
05305	5.873487	2.167172	7.957433	0.006268	0.014659	0.005311	-0.747667	-0.317084	0.583483	0.517156	-0.829205	0.212059	0.416587	0.460301	0.783951
05306	5.902844	2.148191	7.999508	-0.001062	0.014489	0.007570	-0.747684	-0.317188	0.583404	0.517195	-0.829192	0.212012	0.416506	0.460252	0.784022
05307	5.909476	2.107294	7.990769	0.000281	0.016826	0.007061	-0.747654	-0.317445	0.583303	0.517351	-0.829126	0.211892	0.416368	0.460194	0.784129
