// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
20487	9.688482	-0.502875	-1.407479	0.010502	0.001633	-0.004021	-0.143621	-0.008871	0.989593	-0.401131	0.914654	-0.050017	-0.904692	-0.404140	-0.134922
20488	9.696286	-0.561952	-1.365271	0.009795	-0.002967	-0.004303	-0.143739	-0.008932	0.989575	-0.401355	0.914554	-0.050043	-0.904573	-0.404365	-0.135042
20489	9.719523	-0.591042	-1.297857	0.004544	-0.001135	-0.000428	-0.143807	-0.008931	0.989565	-0.401400	0.914533	-0.050079	-0.904543	-0.404414	-0.135102
20490	9.713374	-0.571879	-1.269509	0.004443	0.006678	-0.000966	-0.143792	-0.008883	0.989568	-0.401510	0.914481	-0.050134	-0.904496	-0.404530	-0.135062
20491	9.715364	-0.588616	-1.320945	-0.001515	0.003910	0.002627	-0.143827	-0.008834	0.989563	-0.401496	0.914484	-0.050191	-0.904497	-0.404525	-0.135075
20492	9.749830	-0.585099	-1.251750	-0.001432	-0.000019	-0.004348	-0.143832	-0.008843	0.989563	-0.401563	0.914455	-0.050195	-0.904466	-0.404592	-0.135079
20493	9.717822	-0.573994	-1.244359	-0.000644	0.011249	-0.003589	-0.143776	-0.008821	0.989571	-0.401566	0.914454	-0.050192	-0.904474	-0.404595	-0.135019
20494	9.690484	-0.541921	-1.334771	0.005860	0.010581	-0.004132	-0.143765	-0.008703	0.989574	-0.401470	0.914491	-0.050283	-0.904518	-0.404513	-0.134966
20495	9.710332	-0.513932	-1.284600	0.006931	0.007592	-0.005544	-0.143735	-0.008714	0.989578	-0.401544	0.914459	-0.050271	-0.904490	-0.404585	-0.134938
20496	9.725908	-0.483311	-1.258426	0.006751	0.008738	-0.006561	-0.143679	-0.008659	0.989586	-0.401542	0.914458	-0.050299	-0.904500	-0.404587	-0.134865
20497	9.708649	-0.496215	-1.231017	0.000874	0.007338	-0.006217	-0.143648	-0.008677	0.989591	-0.401562	0.914451	-0.050273	-0.904496	-0.404604	-0.134843
20498	9.705790	-0.563924	-1.311587	0.006835	0.010107	-0.009810	-0.143530	-0.008697	0.989608	-0.401698	0.914394	-0.050225	-0.904455	-0.404732	-0.134736
20499	9.697447	-0.558199	-1.358553	0.007378	0.006671	-0.006759	-0.143502	-0.008722	0.989612	-0.401777	0.914360	-0.050202	-0.904424	-0.404808	-0.134717
