// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
02574	9.279386	2.392373	1.934583	-0.015364	-0.003398	-0.006328	-0.299520	0.089473	0.949886	0.533604	-0.809616	0.244517	0.790920	0.580100	0.194753
02575	9.326805	2.427169	1.923526	-0.016582	0.001271	-0.008623	-0.299512	0.089517	0.949884	0.533485	-0.809694	0.244521	0.791004	0.579985	0.194757
02576	9.302558	2.393096	1.928843	-0.015037	0.001190	-0.005973	-0.299527	0.089585	0.949873	0.533373	-0.809755	0.244561	0.791073	0.579889	0.194761
02577	9.326382	2.428006	1.924518	-0.014355	0.001734	-0.009971	-0.299530	0.089638	0.949867	0.533267	-0.809818	0.244582	0.791143	0.579792	0.194764
02578	9.325556	2.394165	1.923531	-0.014027	0.006322	-0.009614	-0.299658	0.089727	0.949818	0.533092	-0.809900	0.244695	0.791213	0.579665	0.194860
02579	9.306021	2.376658	1.946749	-0.012681	0.007075	-0.008811	-0.299697	0.089740	0.949804	0.533003	-0.809954	0.244708	0.791258	0.579587	0.194909
02580	9.324821	2.395489	1.925448	-0.006877	0.008752	-0.010697	-0.299779	0.089811	0.949772	0.532936	-0.809969	0.244804	0.791272	0.579555	0.194948
02581	9.343025	2.379953	1.902767	-0.010062	0.014836	-0.010545	-0.299889	0.089793	0.949739	0.532863	-0.810007	0.244839	0.791280	0.579505	0.195065
02582	9.323353	2.362639	1.926398	-0.007961	0.009877	-0.010400	-0.299908	0.089891	0.949723	0.532770	-0.810046	0.244911	0.791335	0.579435	0.195048
02583	9.314283	2.399412	1.896119	-0.004342	0.013465	-0.002887	-0.299966	0.089819	0.949712	0.532765	-0.810058	0.244885	0.791317	0.579430	0.195138
