// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
59910	4.227186	0.559901	9.370284	0.013520	-0.004366	-0.003886	0.905123	0.103574	0.412341	-0.139365	0.988564	0.057605	-0.401659	-0.109606	0.909206
59911	4.194787	0.562987	9.359909	0.013661	-0.008458	0.001021	0.905077	0.103530	0.412453	-0.139379	0.988556	0.057712	-0.401758	-0.109721	0.909149
59912	4.230739	0.505138	9.352629	0.014292	-0.010378	0.001775	0.905020	0.103493	0.412587	-0.139406	0.988546	0.057824	-0.401877	-0.109849	0.909081
59913	4.254714	0.561457	9.345358	0.020152	-0.009788	0.001486	0.904966	0.103468	0.412712	-0.139468	0.988527	0.057988	-0.401977	-0.110037	0.909014
59914	4.243072	0.551279	9.383611	0.015179	-0.005688	0.000643	0.904929	0.103425	0.412803	-0.139488	0.988517	0.058113	-0.402053	-0.110169	0.908964
59915	4.243830	0.552945	9.383170	0.021542	-0.010324	0.002053	0.904873	0.103393	0.412934	-0.139547	0.988499	0.058287	-0.402158	-0.110366	0.908894
59916	4.211511	0.556531	9.372740	0.018264	-0.004024	-0.000775	0.904845	0.103338	0.413009	-0.139567	0.988486	0.058445	-0.402214	-0.110526	0.908850
59917	4.282922	0.539720	9.373891	0.022301	-0.008938	0.001866	0.904795	0.103302	0.413128	-0.139623	0.988468	0.058625	-0.402308	-0.110726	0.908784
59918	4.233013	0.573072	9.366856	0.020771	-0.004312	-0.003607	0.904770	0.103218	0.413204	-0.139627	0.988456	0.058819	-0.402363	-0.110912	0.908737
59919	4.246063	0.560885	9.381688	0.023947	-0.002863	0.000541	0.904746	0.103171	0.413268	-0.139673	0.988437	0.059019	-0.402400	-0.111119	0.908695
59920	4.299010	0.599932	9.332636	0.021119	0.002084	0.000069	0.904742	0.103130	0.413287	-0.139711	0.988421	0.059200	-0.402397	-0.111302	0.908674
59921	4.225620	0.552171	9.386637	0.017405	0.002341	0.000735	0.904743	0.103064	0.413302	-0.139702	0.988414	0.059338	-0.402397	-0.111425	0.908659
59922	4.253343	0.593197	9.361260	0.015709	0.000143	0.002721	0.904727	0.103048	0.413341	-0.139743	0.988401	0.059459	-0.402419	-0.111556	0.908633
59923	4.255181	0.537234	9.344560	0.016595	0.004831	0.001583	0.904731	0.103025	0.413337	-0.139775	0.988389	0.059588	-0.402398	-0.111685	0.908626
59924	4.216983	0.555770	9.353102	0.018164	0.003727	0.000546	0.904733	0.102991	0.413342	-0.139806	0.988375	0.059741	-0.402384	-0.111837	0.908614
59925	4.249659	0.555602	9.363171	0.018256	0.003515	0.006114	0.904727	0.103010	0.413350	-0.139883	0.988357	0.059867	-0.402370	-0.111984	0.908602
59926	4.256731	0.583930	9.343062	0.014578	0.007288	0.000262	0.904743	0.102977	0.413323	-0.139897	0.988347	0.059988	-0.402329	-0.112096	0.908607
59927	4.235702	0.572546	9.348442	0.012830	0.008964	0.002904	0.904764	0.102968	0.413279	-0.139922	0.988338	0.060077	-0.402274	-0.112182	0.908620
59928	4.255588	0.560214	9.397444	0.012252	0.007010	0.001492	0.904777	0.102947	0.413255	-0.139938	0.988330	0.060172	-0.402238	-0.112272	0.908625
59929	4.213940	0.561911	9.354107	0.007906	0.009188	0.001397	0.904800	0.102934	0.413208	-0.139940	0.988327	0.060224	-0.402186	-0.112315	0.908643
59930	4.228578	0.590470	9.367779	0.008087	0.008618	-0.000206	0.904822	0.102898	0.413169	-0.139924	0.988325	0.060288	-0.402142	-0.112362	0.908657
59931	4.232779	0.575709	9.349572	0.004513	0.004792	0.005369	0.904822	0.102918	0.413165	-0.139947	0.988322	0.060293	-0.402134	-0.112375	0.908658
59932	4.249533	0.546650	9.346584	0.008216	0.011922	-0.001154	0.904859	0.102877	0.413094	-0.139923	0.988321	0.060362	-0.402060	-0.112420	0.908686
59933	4.210920	0.564387	9.355317	0.007959	0.005314	0.000744	0.904870	0.102831	0.413082	-0.139895	0.988321	0.060416	-0.402045	-0.112456	0.908688
59934	4.255761	0.574942	9.326854	0.006390	0.006420	0.001781	0.904880	0.102813	0.413063	-0.139890	0.988320	0.060456	-0.402023	-0.112489	0.908694
59935	4.242846	0.563772	9.365771	0.006840	0.005071	0.004142	0.904880	0.102832	0.413058	-0.139925	0.988313	0.060487	-0.402011	-0.112530	0.908694
59936	4.209380	0.565911	9.355918	0.005451	0.005607	0.003576	0.904885	0.102831	0.413048	-0.139932	0.988310	0.060511	-0.401997	-0.112555	0.908697
59937	4.249494	0.591544	9.345877	0.007020	0.004501	0.002540	0.904888	0.102824	0.413043	-0.139942	0.988307	0.060551	-0.401987	-0.112594	0.908696
59938	4.249061	0.592040	9.346042	0.005632	0.005036	0.001973	0.904893	0.102805	0.413038	-0.139935	0.988305	0.060584	-0.401979	-0.112621	0.908697
