// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CBA7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
15701	9.693978	-0.113785	-2.179343	0.045803	0.040198	0.051032	0.112170	0.167402	0.979487	0.873242	-0.486997	-0.016771	0.474200	0.857211	-0.200810
15702	9.645673	0.064299	-2.282748	0.041103	0.038624	0.046331	0.112345	0.166860	0.979559	0.873381	-0.486732	-0.017256	0.473904	0.857467	-0.200414
15703	9.579621	0.133867	-2.275213	-0.006426	0.045105	0.058253	0.112593	0.166219	0.979640	0.873281	-0.486894	-0.017755	0.474029	0.857500	-0.199977
15704	9.567986	-0.040540	-2.288284	-0.057167	0.054023	0.059760	0.112811	0.165480	0.979740	0.872938	-0.487493	-0.018175	0.474609	0.857302	-0.199448
15705	9.605009	-0.189977	-2.236685	-0.064494	0.051291	0.065087	0.113089	0.164752	0.979830	0.872554	-0.488163	-0.018626	0.475249	0.857061	-0.198961
15706	9.627347	-0.259910	-2.130424	-0.068901	0.060785	0.064830	0.113318	0.163929	0.979942	0.872148	-0.488870	-0.019072	0.475938	0.856816	-0.198368
15707	9.657682	-0.258592	-2.038295	-0.064721	0.062907	0.062924	0.113521	0.163113	0.980055	0.871764	-0.489538	-0.019502	0.476593	0.856590	-0.197768
15708	9.641838	-0.150262	-1.896562	-0.064321	0.061353	0.066960	0.113764	0.162274	0.980166	0.871376	-0.490208	-0.019980	0.477243	0.856366	-0.197170
15709	9.618460	-0.167389	-1.923601	-0.091732	0.051688	0.066922	0.114054	0.161533	0.980254	0.870858	-0.491112	-0.020397	0.478120	0.855988	-0.196686
15710	9.560466	-0.227003	-1.853959	-0.097692	0.050745	0.061335	0.114298	0.160812	0.980345	0.870316	-0.492057	-0.020755	0.479048	0.855581	-0.196198
15711	9.585505	-0.219027	-1.817374	-0.087725	0.040889	0.059972	0.114577	0.160197	0.980413	0.869822	-0.492913	-0.021112	0.479876	0.855204	-0.195819
15712	9.574662	-0.268188	-1.751976	-0.086968	0.036591	0.065421	0.114923	0.159576	0.980473	0.869325	-0.493772	-0.021532	0.480694	0.854825	-0.195469
15713	9.544135	-0.238629	-1.719928	-0.060715	0.034209	0.064176	0.115270	0.158996	0.980527	0.868955	-0.494403	-0.021984	0.481280	0.854568	-0.195150
15714	9.609335	-0.181468	-1.659632	-0.064271	0.035172	0.063553	0.115605	0.158396	0.980585	0.868567	-0.495063	-0.022430	0.481899	0.854297	-0.194810
15715	9.585116	-0.295895	-1.634717	-0.092236	0.030280	0.062657	0.115957	0.157857	0.980630	0.868046	-0.495960	-0.022807	0.482753	0.853877	-0.194537
15716	9.529726	-0.375580	-1.581632	-0.078204	0.024359	0.059972	0.116312	0.157366	0.980667	0.867594	-0.496732	-0.023191	0.483479	0.853518	-0.194306
15717	9.543455	-0.308689	-1.506248	-0.077239	0.013901	0.058976	0.116710	0.156983	0.980681	0.867147	-0.497494	-0.023562	0.484185	0.853145	-0.194190
15718	9.494798	-0.336481	-1.570575	-0.091475	0.006947	0.056577	0.117119	0.156657	0.980684	0.866633	-0.498374	-0.023887	0.485005	0.852691	-0.194134
15719	9.543675	-0.467080	-1.635049	-0.095042	-0.006997	0.050236	0.117542	0.156494	0.980660	0.866109	-0.499273	-0.024138	0.485839	0.852195	-0.194227
15720	9.573145	-0.517558	-1.733164	-0.081409	-0.011341	0.043517	0.117927	0.156389	0.980630	0.865657	-0.500045	-0.024354	0.486550	0.851762	-0.194348
15721	9.603714	-0.463073	-1.851572	-0.058910	-0.013254	0.037004	0.118265	0.156344	0.980597	0.865322	-0.500614	-0.024545	0.487063	0.851435	-0.194493
15722	9.623239	-0.355110	-1.962429	-0.044422	-0.016599	0.027132	0.118533	0.156365	0.980561	0.865069	-0.501045	-0.024673	0.487447	0.851178	-0.194657
15723	9.543475	-0.253927	-2.087859	-0.054844	-0.014566	0.027259	0.118794	0.156380	0.980527	0.864765	-0.501564	-0.024777	0.487923	0.850869	-0.194814
15724	9.621558	-0.279030	-2.121265	-0.076678	-0.014919	0.022802	0.119017	0.156407	0.980496	0.864359	-0.502263	-0.024799	0.488587	0.850452	-0.194970
15725	9.630456	-0.443032	-2.144449	-0.085933	-0.006098	0.015868	0.119138	0.156407	0.980481	0.863916	-0.503028	-0.024730	0.489342	0.850000	-0.195052
15726	9.632720	-0.475234	-2.226835	-0.068618	0.000420	0.012281	0.119194	0.156357	0.980482	0.863561	-0.503641	-0.024665	0.489954	0.849646	-0.195055
15727	9.653748	-0.443431	-2.179848	-0.054655	0.015539	0.004751	0.119114	0.156229	0.980512	0.863283	-0.504123	-0.024549	0.490464	0.849384	-0.194918
15728	9.636632	-0.343759	-2.109053	-0.050173	0.012580	-0.000989	0.118996	0.156143	0.980540	0.863033	-0.504558	-0.024390	0.490931	0.849141	-0.194797
15729	9.641553	-0.349300	-2.053695	-0.054836	0.020679	-0.008419	0.118777	0.156037	0.980584	0.862770	-0.505020	-0.024144	0.491447	0.848886	-0.194609
15730	9.571594	-0.350360	-1.979935	-0.039089	0.022026	-0.008959	0.118544	0.155911	0.980632	0.862584	-0.505348	-0.023928	0.491830	0.848714	-0.194393
15731	9.541773	-0.308022	-1.914742	-0.035955	0.022714	-0.012347	0.118281	0.155809	0.980680	0.862417	-0.505644	-0.023682	0.492185	0.848556	-0.194180
15732	9.605935	-0.349481	-1.835446	-0.033712	0.021237	-0.015218	0.117998	0.155721	0.980728	0.862264	-0.505917	-0.023415	0.492520	0.848410	-0.193970
15733	9.555741	-0.331638	-1.782904	-0.020505	0.022635	-0.020130	0.117669	0.155659	0.980777	0.862182	-0.506070	-0.023122	0.492743	0.848330	-0.193755
15734	9.545568	-0.270411	-1.739389	-0.016990	0.012071	-0.016815	0.117417	0.155657	0.980808	0.862114	-0.506198	-0.022873	0.492923	0.848254	-0.193630
15735	9.559020	-0.204408	-1.698020	-0.000213	0.004016	-0.015791	0.117217	0.155730	0.980820	0.862127	-0.506186	-0.022662	0.492948	0.848248	-0.193592
15736	9.552526	-0.157119	-1.635967	-0.006635	-0.000707	-0.016877	0.117028	0.155837	0.980826	0.862109	-0.506226	-0.022432	0.493024	0.848204	-0.193591
15737	9.538255	-0.232412	-1.744898	-0.000083	-0.007536	-0.013717	0.116901	0.155997	0.980815	0.862120	-0.506215	-0.022242	0.493034	0.848181	-0.193666
15738	9.560930	-0.238533	-1.815147	0.016494	-0.014769	-0.014702	0.116800	0.156213	0.980793	0.862214	-0.506062	-0.022078	0.492894	0.848232	-0.193797
15739	9.576449	-0.205293	-1.857904	0.004281	-0.017056	-0.013538	0.116723	0.156453	0.980764	0.862247	-0.506015	-0.021898	0.492856	0.848217	-0.193964
15740	9.586740	-0.263164	-1.901448	0.007621	-0.017188	-0.014920	0.116632	0.156689	0.980737	0.862297	-0.505937	-0.021714	0.492789	0.848219	-0.194121
15741	9.570794	-0.202007	-1.949167	0.021592	-0.020176	-0.014426	0.116562	0.156960	0.980702	0.862415	-0.505742	-0.021559	0.492598	0.848286	-0.194315
15742	9.589716	-0.188676	-2.006199	0.022481	-0.018006	-0.014942	0.116474	0.157204	0.980674	0.862539	-0.505538	-0.021405	0.492403	0.848362	-0.194477
15743	9.581779	-0.154715	-2.014036	0.036449	-0.020985	-0.014449	0.116408	0.157482	0.980637	0.862731	-0.505216	-0.021278	0.492082	0.848502	-0.194675
15744	9.577969	-0.134343	-2.001470	0.026291	-0.009034	-0.012381	0.116298	0.157636	0.980625	0.862870	-0.504984	-0.021157	0.491865	0.848612	-0.194748
15745	9.604054	-0.252955	-1.998258	0.019969	-0.011520	-0.008220	0.116239	0.157802	0.980605	0.862973	-0.504811	-0.021059	0.491698	0.848684	-0.194858
15746	9.627754	-0.247331	-2.000199	0.035889	-0.002490	-0.012072	0.116100	0.157900	0.980606	0.863158	-0.504498	-0.020959	0.491404	0.848852	-0.194865
15747	9.609543	-0.154720	-1.964608	0.027120	-0.002680	-0.007046	0.116007	0.157985	0.980603	0.863295	-0.504267	-0.020887	0.491186	0.848974	-0.194886
15748	9.597361	-0.206064	-1.937334	0.009762	-0.000695	-0.008774	0.115888	0.158050	0.980607	0.863349	-0.504180	-0.020769	0.491120	0.849013	-0.194881
15749	9.593830	-0.185766	-1.923444	0.023370	-0.000912	-0.009677	0.115764	0.158133	0.980608	0.863470	-0.503976	-0.020664	0.490935	0.849118	-0.194886
15750	9.630864	-0.115824	-1.884298	0.012154	0.001188	-0.003788	0.115678	0.158158	0.980614	0.863530	-0.503877	-0.020599	0.490851	0.849173	-0.194861
15751	9.602396	-0.113713	-1.937234	-0.005061	-0.008379	-0.003428	0.115644	0.158273	0.980600	0.863504	-0.503925	-0.020500	0.490904	0.849123	-0.194945
15752	9.586068	-0.151519	-1.930430	-0.014597	-0.004191	-0.003814	0.115585	0.158343	0.980596	0.863432	-0.504053	-0.020382	0.491044	0.849034	-0.194979
15753	9.573840	-0.202781	-1.903471	-0.021069	-0.004746	0.000959	0.115571	0.158405	0.980587	0.863323	-0.504243	-0.020295	0.491239	0.848909	-0.195031
15754	9.621386	-0.192040	-1.906587	-0.015593	-0.003297	-0.000065	0.115540	0.158449	0.980584	0.863242	-0.504385	-0.020212	0.491389	0.848817	-0.195056
15755	9.582814	-0.124438	-1.883889	-0.015233	-0.006049	0.001331	0.115536	0.158519	0.980573	0.863161	-0.504527	-0.020140	0.491533	0.848719	-0.195119
15756	9.589759	-0.163697	-1.912406	-0.027594	-0.006416	0.003115	0.115547	0.158574	0.980563	0.863017	-0.504776	-0.020065	0.491783	0.848561	-0.195177
15757	9.548517	-0.219760	-1.972270	-0.025097	-0.007589	0.004870	0.115581	0.158640	0.980548	0.862884	-0.505007	-0.020008	0.492009	0.848411	-0.195257
15758	9.564601	-0.181297	-1.980280	-0.027752	-0.004473	0.003729	0.115588	0.158675	0.980542	0.862738	-0.505258	-0.019939	0.492263	0.848255	-0.195297
15759	9.580719	-0.142975	-1.988109	-0.027499	-0.004168	0.008356	0.115635	0.158694	0.980533	0.862589	-0.505514	-0.019911	0.492513	0.848099	-0.195343
15760	9.584743	-0.156459	-1.968353	-0.034949	0.000489	0.005717	0.115635	0.158677	0.980536	0.862405	-0.505829	-0.019847	0.492834	0.847914	-0.195335
15761	9.599883	-0.130783	-2.043539	-0.027966	0.001647	0.010196	0.115670	0.158638	0.980538	0.862251	-0.506092	-0.019837	0.493096	0.847765	-0.195325
15762	9.591834	-0.104246	-2.083062	-0.041002	0.007920	0.011818	0.115685	0.158526	0.980554	0.862031	-0.506469	-0.019821	0.493478	0.847561	-0.195246
15763	9.627497	-0.146103	-2.057505	-0.041265	0.012918	0.015667	0.115711	0.158364	0.980577	0.861804	-0.506853	-0.019838	0.493866	0.847361	-0.195127
15764	9.634806	-0.186311	-2.084184	-0.039078	0.015618	0.018650	0.115748	0.158153	0.980607	0.861585	-0.507223	-0.019893	0.494241	0.847179	-0.194972
15765	9.571349	-0.143599	-2.159523	-0.040159	0.023895	0.014478	0.115709	0.157904	0.980652	0.861365	-0.507597	-0.019901	0.494633	0.847002	-0.194746
15766	9.592719	-0.113151	-2.110390	-0.057385	0.029278	0.020625	0.115695	0.157567	0.980708	0.861052	-0.508125	-0.019940	0.495180	0.846748	-0.194460
15767	9.554276	-0.145057	-2.031105	-0.068874	0.031123	0.021899	0.115684	0.157219	0.980765	0.860681	-0.508753	-0.019965	0.495828	0.846435	-0.194170
15768	9.613658	-0.188173	-2.038609	-0.074147	0.038515	0.022257	0.115637	0.156795	0.980838	0.860283	-0.509426	-0.019988	0.496530	0.846109	-0.193797
15769	9.629959	-0.249135	-1.989331	-0.058239	0.037917	0.021105	0.115586	0.156394	0.980908	0.859964	-0.509962	-0.020027	0.497094	0.845860	-0.193438
15770	9.592299	-0.182590	-1.962139	-0.059856	0.041296	0.018848	0.115495	0.155964	0.980987	0.859639	-0.510508	-0.020044	0.497676	0.845610	-0.193034
15771	9.600636	-0.216414	-1.952229	-0.061427	0.045792	0.019215	0.115388	0.155506	0.981073	0.859306	-0.511068	-0.020059	0.498276	0.845356	-0.192599
15772	9.605486	-0.230652	-1.927965	-0.061594	0.047758	0.019841	0.115273	0.155017	0.981164	0.858971	-0.511630	-0.020083	0.498879	0.845106	-0.192132
15773	9.610310	-0.244884	-1.903714	-0.058105	0.045705	0.017846	0.115153	0.154567	0.981249	0.858656	-0.512159	-0.020091	0.499450	0.844868	-0.191697
15774	9.583332	-0.237371	-1.918188	-0.052025	0.044679	0.022851	0.115079	0.154088	0.981333	0.858365	-0.512644	-0.020164	0.499967	0.844662	-0.191259
15775	9.615886	-0.260376	-1.875326	-0.059331	0.047470	0.019605	0.114965	0.153614	0.981420	0.858041	-0.513185	-0.020187	0.500549	0.844419	-0.190806
15776	9.597211	-0.273729	-1.815905	-0.052688	0.046092	0.014226	0.114809	0.153168	0.981508	0.857756	-0.513662	-0.020175	0.501073	0.844210	-0.190354
15777	9.590834	-0.235148	-1.783817	-0.041386	0.036548	0.016240	0.114721	0.152803	0.981575	0.857525	-0.514046	-0.020200	0.501488	0.844043	-0.190004
15778	9.603587	-0.270773	-1.686621	-0.042996	0.039931	0.013987	0.114593	0.152410	0.981651	0.857288	-0.514440	-0.020204	0.501922	0.843873	-0.189611
15779	9.529453	-0.261483	-1.631658	-0.028496	0.032163	0.015243	0.114518	0.152087	0.981710	0.857123	-0.514714	-0.020245	0.502221	0.843765	-0.189302
15780	9.569762	-0.224961	-1.671030	-0.026584	0.024921	0.016254	0.114485	0.151810	0.981757	0.856966	-0.514974	-0.020302	0.502497	0.843656	-0.189052
15781	9.586095	-0.193464	-1.710201	-0.031143	0.011868	0.013517	0.114497	0.151666	0.981778	0.856788	-0.515268	-0.020321	0.502797	0.843502	-0.188942
15782	9.596598	-0.258943	-1.785441	-0.026858	0.015003	0.014265	0.114496	0.151482	0.981806	0.856632	-0.515526	-0.020359	0.503063	0.843377	-0.188790
15783	9.588732	-0.238434	-1.857807	-0.006511	0.014392	0.010630	0.114470	0.151332	0.981832	0.856582	-0.515608	-0.020396	0.503154	0.843354	-0.188650
15784	9.605019	-0.206762	-1.897517	-0.012943	0.009700	0.009509	0.114456	0.151218	0.981852	0.856501	-0.515742	-0.020413	0.503296	0.843293	-0.188548
15785	9.561370	-0.231169	-1.874547	-0.032282	0.009437	0.009389	0.114444	0.151116	0.981869	0.856322	-0.516039	-0.020389	0.503602	0.843130	-0.188462
15786	9.561208	-0.237523	-1.907672	-0.017546	0.010458	0.010012	0.114431	0.150992	0.981890	0.856217	-0.516213	-0.020403	0.503783	0.843046	-0.188353
15787	9.585548	-0.227287	-1.873801	-0.010606	0.010439	0.011889	0.114435	0.150869	0.981908	0.856145	-0.516330	-0.020445	0.503904	0.842996	-0.188252
15788	9.609252	-0.229003	-1.907897	-0.002808	0.011476	0.010637	0.114421	0.150733	0.981930	0.856114	-0.516381	-0.020492	0.503961	0.842989	-0.188130
15789	9.594317	-0.169362	-1.952221	0.005145	0.010570	0.008759	0.114399	0.150625	0.981950	0.856124	-0.516362	-0.020533	0.503949	0.843020	-0.188025
15790	9.601946	-0.203444	-1.945332	-0.002109	0.014475	0.008133	0.114349	0.150477	0.981978	0.856099	-0.516402	-0.020557	0.504002	0.843022	-0.187873
15791	9.589596	-0.256407	-1.917371	-0.004019	0.013195	0.012389	0.114343	0.150328	0.982002	0.856060	-0.516465	-0.020617	0.504070	0.843010	-0.187744
15792	9.569883	-0.276309	-1.894835	0.013369	0.019599	0.008886	0.114274	0.150133	0.982039	0.856112	-0.516376	-0.020677	0.503997	0.843099	-0.187539
15793	9.592543	-0.142119	-1.863868	0.016603	0.022504	0.010764	0.114208	0.149914	0.982081	0.856178	-0.516263	-0.020759	0.503900	0.843207	-0.187315
15794	9.589061	-0.129685	-1.881806	-0.003283	0.017312	0.012511	0.114181	0.149720	0.982113	0.856143	-0.516320	-0.020825	0.503967	0.843207	-0.187135
15795	9.611488	-0.230364	-1.863141	-0.012367	0.015772	0.010255	0.114145	0.149560	0.982142	0.856063	-0.516450	-0.020847	0.504110	0.843155	-0.186983
15796	9.595285	-0.269536	-1.854847	-0.003322	0.016202	0.009885	0.114101	0.149388	0.982173	0.856030	-0.516504	-0.020887	0.504176	0.843153	-0.186814
15797	9.575784	-0.283340	-1.798467	-0.001919	0.013657	0.010136	0.114074	0.149247	0.982198	0.856004	-0.516545	-0.020928	0.504226	0.843153	-0.186680
15798	9.572419	-0.264803	-1.783180	0.005333	0.009749	0.010768	0.114070	0.149125	0.982217	0.856014	-0.516527	-0.020992	0.504211	0.843185	-0.186574
15799	9.541582	-0.231996	-1.753049	0.017186	0.005083	0.010903	0.114093	0.149052	0.982225	0.856084	-0.516408	-0.021076	0.504087	0.843271	-0.186520
15800	9.613196	-0.218003	-1.755789	0.010440	0.004279	0.011023	0.114119	0.148975	0.982234	0.856119	-0.516346	-0.021153	0.504022	0.843322	-0.186465
15801	9.600487	-0.271091	-1.729129	0.004320	-0.004299	0.008642	0.114170	0.148992	0.982225	0.856126	-0.516333	-0.021191	0.503998	0.843328	-0.186506
15802	9.596581	-0.258420	-1.749358	0.010011	-0.003717	0.009648	0.114224	0.148990	0.982219	0.856160	-0.516273	-0.021253	0.503927	0.843365	-0.186530
15803	9.592643	-0.245658	-1.769778	0.007986	-0.008338	0.006018	0.114273	0.149055	0.982204	0.856189	-0.516224	-0.021272	0.503867	0.843383	-0.186610
15804	9.599266	-0.291197	-1.832936	-0.002343	-0.009275	0.002881	0.114298	0.149135	0.982189	0.856169	-0.516259	-0.021244	0.503895	0.843348	-0.186692
15805	9.567611	-0.269085	-1.872456	-0.000236	-0.008825	0.000629	0.114303	0.149231	0.982174	0.856162	-0.516273	-0.021196	0.503906	0.843322	-0.186777
15806	9.575051	-0.296338	-1.833734	0.002183	-0.012261	-0.002873	0.114293	0.149365	0.982154	0.856171	-0.516260	-0.021120	0.503893	0.843306	-0.186887
15807	9.587866	-0.238187	-1.827244	0.003822	-0.005983	-0.003250	0.114252	0.149458	0.982145	0.856189	-0.516234	-0.021041	0.503872	0.843306	-0.186945
15808	9.602691	-0.298561	-1.782715	0.009083	-0.013397	-0.003619	0.114241	0.149606	0.982124	0.856234	-0.516163	-0.020971	0.503798	0.843323	-0.187064
15809	9.618366	-0.271781	-1.858852	0.023743	-0.014615	-0.008242	0.114200	0.149797	0.982099	0.856358	-0.515960	-0.020880	0.503596	0.843414	-0.187202
15810	9.594888	-0.264648	-1.790948	0.022339	-0.012066	-0.008494	0.114141	0.149958	0.982082	0.856476	-0.515769	-0.020787	0.503410	0.843502	-0.187306
15811	9.603512	-0.198760	-1.838648	0.033875	-0.012837	-0.007111	0.114100	0.150128	0.982060	0.856649	-0.515484	-0.020727	0.503124	0.843646	-0.187424
15812	9.555585	-0.208632	-1.837641	0.021244	-0.013399	-0.009993	0.114035	0.150309	0.982040	0.856762	-0.515300	-0.020617	0.502946	0.843726	-0.187541
15813	9.637185	-0.257478	-1.918611	0.024595	-0.013548	-0.011368	0.113962	0.150506	0.982019	0.856894	-0.515086	-0.020498	0.502739	0.843821	-0.187668
15814	9.633136	-0.243304	-1.939594	0.031180	-0.010790	-0.010868	0.113876	0.150670	0.982004	0.857058	-0.514817	-0.020398	0.502478	0.843957	-0.187758
15815	9.605676	-0.228101	-1.924844	0.018630	-0.000596	-0.013763	0.113717	0.150770	0.982007	0.857162	-0.514650	-0.020244	0.502337	0.844040	-0.187759
15816	9.629529	-0.222063	-1.926047	0.009782	-0.001858	-0.011385	0.113582	0.150860	0.982008	0.857219	-0.514560	-0.020099	0.502270	0.844079	-0.187765
15817	9.636915	-0.254252	-1.920396	0.012939	-0.001181	-0.014765	0.113417	0.150971	0.982010	0.857295	-0.514440	-0.019925	0.502177	0.844132	-0.187773
15818	9.609253	-0.244629	-1.939125	0.025174	0.001053	-0.015890	0.113229	0.151060	0.982018	0.857434	-0.514214	-0.019764	0.501982	0.844254	-0.187748
15819	9.629648	-0.218788	-1.925827	0.022522	0.004201	-0.017022	0.113017	0.151137	0.982031	0.857562	-0.514007	-0.019586	0.501811	0.844366	-0.187701
15820	9.636592	-0.262773	-1.987368	0.024311	0.008541	-0.018030	0.112773	0.151174	0.982053	0.857699	-0.513785	-0.019402	0.501631	0.844495	-0.187603
15821	9.633329	-0.242144	-1.972005	0.033970	0.016159	-0.015035	0.112519	0.151139	0.982088	0.857882	-0.513486	-0.019265	0.501377	0.844683	-0.187437
15822	9.612063	-0.129297	-1.919774	0.032290	0.017303	-0.022546	0.112192	0.151125	0.982127	0.858064	-0.513190	-0.019052	0.501138	0.844866	-0.187250
15823	9.647334	-0.175605	-1.927005	0.018061	0.026495	-0.016567	0.111872	0.151011	0.982181	0.858169	-0.513021	-0.018870	0.501030	0.844988	-0.186986
15824	9.624502	-0.167645	-1.855753	0.023714	0.017448	-0.012911	0.111627	0.150946	0.982219	0.858297	-0.512811	-0.018736	0.500865	0.845127	-0.186800
15825	9.625482	-0.154778	-1.785579	0.030676	0.027103	-0.013676	0.111331	0.150811	0.982274	0.858460	-0.512543	-0.018605	0.500652	0.845314	-0.186527
