// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CBA7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
52664	9.314095	-0.027344	-3.031124	0.005122	0.021482	0.008997	0.263398	0.138743	0.954658	0.503632	-0.863814	-0.013416	0.822786	0.484330	-0.297402
52665	9.335633	-0.077964	-2.964433	-0.017029	0.016845	0.008146	0.263270	0.138622	0.954711	0.503463	-0.863913	-0.013396	0.822930	0.484188	-0.297234
52666	9.332451	-0.107891	-2.911107	-0.012095	0.015756	0.007421	0.263160	0.138533	0.954754	0.503336	-0.863987	-0.013373	0.823043	0.484081	-0.297096
52667	9.338371	-0.131994	-2.911297	-0.005998	0.016524	0.006075	0.263024	0.138432	0.954806	0.503263	-0.864030	-0.013365	0.823131	0.484034	-0.296928
52668	9.371625	-0.102087	-2.878653	-0.002911	0.013534	0.008033	0.262936	0.138347	0.954843	0.503207	-0.864062	-0.013375	0.823193	0.484000	-0.296811
52669	9.346877	-0.059857	-2.854916	-0.005721	0.008009	0.007837	0.262879	0.138272	0.954869	0.503132	-0.864106	-0.013385	0.823257	0.483944	-0.296725
52670	9.352523	-0.084115	-2.855961	-0.008914	0.005871	0.007761	0.262853	0.138227	0.954883	0.503027	-0.864167	-0.013374	0.823330	0.483848	-0.296681
52671	9.372224	-0.103772	-2.876640	0.001145	0.002001	0.006255	0.262837	0.138195	0.954892	0.503013	-0.864175	-0.013389	0.823344	0.483842	-0.296651
52672	9.336754	-0.036766	-2.886274	0.009646	-0.000265	0.008929	0.262866	0.138169	0.954888	0.503057	-0.864148	-0.013445	0.823307	0.483898	-0.296662
52673	9.366738	-0.082001	-2.875008	0.002383	-0.002890	0.010894	0.262914	0.138121	0.954882	0.503041	-0.864157	-0.013508	0.823302	0.483896	-0.296679
52674	9.356600	-0.080396	-2.943733	0.000064	-0.006675	0.008699	0.262995	0.138128	0.954858	0.503011	-0.864174	-0.013534	0.823294	0.483864	-0.296753
52675	9.347662	-0.109658	-2.926792	0.008574	-0.009016	0.007933	0.263078	0.138135	0.954834	0.503053	-0.864149	-0.013587	0.823242	0.483907	-0.296828
52676	9.331943	-0.084444	-2.994221	0.007891	-0.009062	0.009993	0.263185	0.138142	0.954804	0.503084	-0.864130	-0.013648	0.823189	0.483938	-0.296923
52677	9.308400	-0.095849	-2.922169	0.000938	-0.008324	0.006580	0.263256	0.138157	0.954782	0.503067	-0.864140	-0.013666	0.823177	0.483917	-0.296992
52678	9.332701	-0.116930	-2.909955	-0.002939	-0.010505	0.008564	0.263367	0.138184	0.954748	0.503010	-0.864172	-0.013681	0.823176	0.483851	-0.297102
52679	9.351465	-0.114286	-2.896386	0.000347	-0.015264	0.007024	0.263497	0.138229	0.954705	0.502987	-0.864186	-0.013701	0.823149	0.483814	-0.297238
52680	9.326439	-0.094667	-2.910869	0.004406	-0.014705	0.008418	0.263642	0.138277	0.954658	0.502991	-0.864182	-0.013736	0.823100	0.483806	-0.297387
52681	9.334643	-0.067332	-2.930112	0.011751	-0.018906	0.008272	0.263809	0.138328	0.954605	0.503058	-0.864142	-0.013802	0.823005	0.483863	-0.297555
52682	9.364061	-0.112490	-2.920588	0.006526	-0.021322	0.007500	0.264003	0.138417	0.954538	0.503085	-0.864126	-0.013835	0.822926	0.483866	-0.297767
52683	9.371778	-0.062576	-2.904327	0.013789	-0.018702	0.005529	0.264154	0.138491	0.954486	0.503176	-0.864072	-0.013881	0.822822	0.483941	-0.297933
52684	9.341149	-0.019362	-2.917691	0.002650	-0.023504	0.009486	0.264376	0.138572	0.954412	0.503166	-0.864078	-0.013922	0.822757	0.483908	-0.298166
52685	9.361340	-0.070273	-2.855205	-0.006452	-0.028100	0.010702	0.264630	0.138648	0.954331	0.503077	-0.864129	-0.013957	0.822730	0.483795	-0.298425
52686	9.347121	-0.120652	-2.910119	0.001192	-0.028872	0.008610	0.264892	0.138762	0.954242	0.503054	-0.864142	-0.013985	0.822660	0.483740	-0.298709
52687	9.346168	-0.121864	-2.913126	0.014327	-0.035676	0.012486	0.265218	0.138859	0.954137	0.503131	-0.864095	-0.014099	0.822507	0.483796	-0.299037
52688	9.357078	-0.042858	-2.950179	0.015689	-0.035591	0.008365	0.265534	0.139008	0.954028	0.503229	-0.864037	-0.014168	0.822346	0.483856	-0.299384
52689	9.345534	-0.019307	-2.985894	0.010072	-0.034473	0.014592	0.265860	0.139080	0.953926	0.503266	-0.864014	-0.014289	0.822218	0.483877	-0.299701
52690	9.278526	-0.081511	-3.051373	-0.007049	-0.034979	0.014593	0.266201	0.139173	0.953817	0.503162	-0.864073	-0.014350	0.822170	0.483745	-0.300044
52691	9.293675	-0.153812	-3.059607	-0.006559	-0.033243	0.012591	0.266507	0.139257	0.953720	0.503068	-0.864127	-0.014402	0.822129	0.483624	-0.300352
52692	9.312186	-0.174246	-3.083565	0.005926	-0.028142	0.014811	0.266794	0.139314	0.953631	0.503069	-0.864124	-0.014503	0.822035	0.483612	-0.300628
52693	9.309476	-0.122502	-3.136217	0.011832	-0.025687	0.013513	0.267042	0.139354	0.953556	0.503123	-0.864091	-0.014620	0.821922	0.483660	-0.300861
52694	9.303308	-0.100176	-3.136782	0.006714	-0.022970	0.010868	0.267266	0.139420	0.953483	0.503143	-0.864079	-0.014686	0.821837	0.483663	-0.301088
52695	9.341059	-0.094704	-3.109390	0.004303	-0.019857	0.010293	0.267451	0.139459	0.953426	0.503143	-0.864077	-0.014749	0.821777	0.483654	-0.301266
52696	9.331585	-0.101621	-3.057537	0.003924	-0.016466	0.010412	0.267619	0.139498	0.953373	0.503138	-0.864079	-0.014802	0.821725	0.483640	-0.301431
52697	9.317301	-0.129725	-3.075226	-0.000031	-0.011817	0.010582	0.267739	0.139495	0.953340	0.503102	-0.864099	-0.014855	0.821708	0.483605	-0.301534
52698	9.336008	-0.104981	-3.025623	0.009072	-0.007227	0.009348	0.267827	0.139499	0.953315	0.503143	-0.864075	-0.014914	0.821654	0.483648	-0.301610
52699	9.349623	-0.079087	-3.009940	0.006363	-0.007549	0.010717	0.267912	0.139475	0.953294	0.503159	-0.864064	-0.014987	0.821617	0.483674	-0.301671
52700	9.329996	-0.060906	-2.989409	-0.001466	-0.005149	0.009443	0.267982	0.139467	0.953276	0.503114	-0.864090	-0.015015	0.821622	0.483630	-0.301729
52701	9.326442	-0.113848	-2.974089	-0.004962	-0.010720	0.011318	0.268097	0.139453	0.953246	0.503035	-0.864135	-0.015060	0.821632	0.483554	-0.301821
