// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CB9F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
14551	10.374551	1.081259	0.043550	0.068524	0.001569	0.031575	0.089097	-0.054330	0.994540	-0.641249	0.760918	0.099014	-0.762143	-0.646569	0.032957
14552	10.011720	1.038187	0.005365	0.082092	-0.047872	0.051421	0.088339	-0.054248	0.994612	-0.641944	0.760400	0.098489	-0.761646	-0.647186	0.032349
14553	9.662081	0.761680	-0.447261	0.083614	-0.071439	0.068806	0.087308	-0.054182	0.994707	-0.642764	0.759796	0.097803	-0.761073	-0.647900	0.031509
14554	9.463934	0.755285	-0.456780	0.110127	-0.069343	0.063312	0.086309	-0.054151	0.994796	-0.643681	0.759101	0.097167	-0.760412	-0.648717	0.030662
14555	9.577557	1.101386	-0.285880	0.149190	-0.064458	0.052896	0.085412	-0.054130	0.994874	-0.644808	0.758214	0.096611	-0.759557	-0.649755	0.029857
14556	9.573429	1.620836	0.061556	0.122926	-0.071812	0.037751	0.084559	-0.054310	0.994937	-0.645798	0.757420	0.096231	-0.758812	-0.650665	0.028973
14557	9.640344	1.780930	0.482528	-0.018233	-0.078797	0.032721	0.083670	-0.054562	0.994999	-0.645684	0.757566	0.095838	-0.759007	-0.650474	0.028156
14558	9.754384	1.311699	0.809912	-0.189168	-0.069052	0.042923	0.082805	-0.054684	0.995064	-0.644307	0.758804	0.095317	-0.760271	-0.649020	0.027599
14559	9.811296	0.612067	0.998721	-0.246578	-0.048632	0.053445	0.082010	-0.054574	0.995136	-0.642429	0.760478	0.094648	-0.761945	-0.647066	0.027307
14560	9.846402	0.365026	1.068543	-0.197086	-0.021216	0.052558	0.081447	-0.054310	0.995197	-0.640993	0.761765	0.094030	-0.763213	-0.645573	0.027231
