// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4CAF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
28745	4.333049	0.797024	9.301645	0.002470	-0.003616	0.004001	0.895924	-0.104571	0.431724	0.073258	0.993371	0.088586	-0.438126	-0.047739	0.897645
28746	4.333559	0.797017	9.301408	-0.000755	-0.007004	0.000022	0.895912	-0.104595	0.431742	0.073319	0.993373	0.088513	-0.438138	-0.047645	0.897644
28747	4.317415	0.779649	9.305100	0.003768	-0.002899	0.002396	0.895890	-0.104603	0.431787	0.073327	0.993373	0.088508	-0.438184	-0.047632	0.897622
28748	4.350896	0.814822	9.297122	0.004574	-0.002052	0.003390	0.895902	-0.104591	0.431764	0.073334	0.993376	0.088468	-0.438156	-0.047596	0.897638
28749	4.320702	0.813514	9.313355	0.003213	-0.001412	0.001394	0.895885	-0.104607	0.431795	0.073353	0.993375	0.088463	-0.438188	-0.047579	0.897623
28750	4.332095	0.807555	9.333998	0.005078	0.002617	0.003375	0.895918	-0.104593	0.431730	0.073359	0.993378	0.088428	-0.438120	-0.047553	0.897658
28751	4.309012	0.820559	9.292754	0.008228	0.002562	0.001168	0.895918	-0.104610	0.431725	0.073358	0.993374	0.088468	-0.438120	-0.047590	0.897656
28752	4.345484	0.792749	9.321659	0.007800	0.001335	0.007369	0.895949	-0.104555	0.431676	0.073314	0.993380	0.088441	-0.438065	-0.047591	0.897683
28753	4.350670	0.817123	9.297026	0.011998	-0.000338	0.003564	0.895938	-0.104550	0.431700	0.073275	0.993377	0.088505	-0.438094	-0.047662	0.897665
28754	4.333789	0.800554	9.300997	0.010095	0.006589	0.003149	0.895988	-0.104536	0.431599	0.073260	0.993377	0.088516	-0.437994	-0.047690	0.897712
28755	4.344734	0.795226	9.321798	0.012503	0.004330	0.003549	0.895998	-0.104528	0.431581	0.073219	0.993374	0.088585	-0.437981	-0.047772	0.897714
28756	4.319394	0.818229	9.313548	0.009340	-0.000415	0.003173	0.896017	-0.104518	0.431544	0.073208	0.993374	0.088589	-0.437944	-0.047785	0.897732
28757	4.300507	0.811186	9.350447	0.009341	-0.000416	0.003173	0.896005	-0.104516	0.431568	0.073184	0.993372	0.088631	-0.437971	-0.047830	0.897716
28758	4.331060	0.813338	9.333976	0.006429	-0.002825	0.002790	0.896013	-0.104511	0.431552	0.073189	0.993374	0.088611	-0.437954	-0.047812	0.897725
28759	4.301080	0.812148	9.350100	0.003517	-0.005235	0.002406	0.895980	-0.104520	0.431619	0.073198	0.993374	0.088604	-0.438020	-0.047794	0.897694
28760	4.329249	0.780458	9.324975	0.001967	-0.008285	0.004020	0.895965	-0.104505	0.431654	0.073212	0.993379	0.088539	-0.438048	-0.047725	0.897684
28761	4.338258	0.837346	9.308424	-0.001751	-0.011542	0.002642	0.895905	-0.104514	0.431777	0.073241	0.993381	0.088483	-0.438167	-0.047649	0.897630
28762	4.336592	0.803823	9.299409	0.000657	-0.013802	0.003043	0.895865	-0.104512	0.431861	0.073270	0.993386	0.088410	-0.438244	-0.047561	0.897597
28763	4.352104	0.830688	9.327990	-0.002241	-0.011412	0.005242	0.895806	-0.104495	0.431985	0.073278	0.993391	0.088340	-0.438362	-0.047480	0.897544
28764	4.324980	0.818737	9.310911	-0.008354	-0.007607	0.006047	0.895796	-0.104460	0.432017	0.073319	0.993403	0.088173	-0.438377	-0.047310	0.897545
28765	4.334403	0.778185	9.322771	-0.008115	-0.010074	0.003457	0.895742	-0.104460	0.432128	0.073369	0.993410	0.088057	-0.438478	-0.047172	0.897503
28766	4.340487	0.800793	9.297853	-0.009650	-0.008325	0.007653	0.895729	-0.104409	0.432167	0.073400	0.993424	0.087872	-0.438500	-0.046989	0.897502
28767	4.352677	0.793710	9.318221	-0.003905	-0.006949	0.002234	0.895688	-0.104420	0.432249	0.073443	0.993427	0.087800	-0.438576	-0.046895	0.897470
28768	4.358234	0.816949	9.293497	-0.003957	-0.000791	0.001215	0.895703	-0.104429	0.432215	0.073507	0.993432	0.087693	-0.438534	-0.046776	0.897496
28769	4.369683	0.810399	9.314166	-0.001853	0.000772	0.000603	0.895695	-0.104452	0.432227	0.073556	0.993432	0.087646	-0.438543	-0.046712	0.897496
28770	4.341270	0.798862	9.297653	-0.002884	0.007192	0.004783	0.895748	-0.104422	0.432125	0.073582	0.993440	0.087535	-0.438431	-0.046612	0.897555
28771	4.351996	0.792450	9.318647	0.002370	0.008699	0.001963	0.895775	-0.104428	0.432066	0.073600	0.993440	0.087519	-0.438371	-0.046598	0.897585
